case_base,seed,scheduler,avg_solve_time_ms
mix5L,47,pure_ocs_ksp,0.000
mix5L,47,eps_ecmp,0.000
mix5L,47,pure_ocs_ksp_greedy,0.204
mix5L,47,ocs_eps_preset_dynamic_greedy,0.300
mix5L,47,pure_ocs_pruned,0.474
mix5L,47,ocs_eps_pruned,0.441
mix5L,47,ocs_eps_large_small,0.000
mix5L,47,ocs_eps_preset_greedy,0.216
mix5L,47,pure_ocs_3hop_preset,0.342
mix5L,48,ocs_eps_global_ksp,0.000
mix5L,48,pure_ocs_ksp,0.000
mix5L,48,eps_ecmp,0.000
mix5L,48,pure_ocs_ksp_greedy,0.207
mix5L,48,ocs_eps_preset_dynamic_greedy,0.338
mix5L,48,pure_ocs_pruned,0.445
mix5L,48,ocs_eps_pruned,0.315
mix5L,48,ocs_eps_large_small,0.000
mix5L,48,ocs_eps_preset_greedy,0.214
mix5L,48,pure_ocs_3hop_preset,0.523
mix5L,49,ocs_eps_global_ksp,0.000
mix5L,49,pure_ocs_ksp,0.000
mix5L,49,eps_ecmp,0.000
mix5L,49,pure_ocs_ksp_greedy,0.230
mix5L,49,ocs_eps_preset_dynamic_greedy,0.472
mix5L,49,pure_ocs_pruned,0.376
mix5L,49,ocs_eps_pruned,0.460
mix5L,49,ocs_eps_large_small,0.000
mix5L,49,ocs_eps_preset_greedy,1.783
mix5L,49,pure_ocs_3hop_preset,0.344
mix5L,50,ocs_eps_global_ksp,0.000
mix5L,50,pure_ocs_ksp,0.000
mix5L,50,eps_ecmp,0.000
mix5L,50,pure_ocs_ksp_greedy,0.205
mix5L,50,ocs_eps_preset_dynamic_greedy,5.513
mix5L,50,pure_ocs_pruned,0.544
mix5L,50,ocs_eps_pruned,0.463
mix5L,50,ocs_eps_large_small,0.000
mix5L,50,ocs_eps_preset_greedy,0.215
mix5L,50,pure_ocs_3hop_preset,0.517
mix5L,51,ocs_eps_global_ksp,0.000
mix5L,51,pure_ocs_ksp,0.000
mix5L,51,eps_ecmp,0.000
mix5L,51,pure_ocs_ksp_greedy,0.184
mix5L,51,ocs_eps_preset_dynamic_greedy,0.327
mix5L,51,pure_ocs_pruned,0.719
mix5L,51,ocs_eps_pruned,0.457
mix5L,51,ocs_eps_large_small,0.000
mix5L,51,ocs_eps_preset_greedy,0.221
mix5L,51,pure_ocs_3hop_preset,0.506
