case_base,seed,scheduler,avg_relative_cct_vs_dynamic
mix10S,42,ocs_eps_global_ksp,1.297
mix10S,42,pure_ocs_ksp,1.444
mix10S,42,eps_ecmp,0.897
mix10S,42,pure_ocs_ksp_greedy,1.392
mix10S,42,ocs_eps_preset_dynamic_greedy,1.000
mix10S,42,pure_ocs_pruned,1.496
mix10S,42,ocs_eps_pruned,0.986
mix10S,42,ocs_eps_large_small,1.761
mix10S,42,ocs_eps_preset_greedy,1.461
mix10S,42,pure_ocs_3hop_preset,1.496
mix10S,43,ocs_eps_global_ksp,1.236
mix10S,43,pure_ocs_ksp,1.430
mix10S,43,eps_ecmp,0.693
mix10S,43,pure_ocs_ksp_greedy,1.171
mix10S,43,ocs_eps_preset_dynamic_greedy,1.000
mix10S,43,pure_ocs_pruned,1.294
mix10S,43,ocs_eps_pruned,1.044
mix10S,43,ocs_eps_large_small,1.458
mix10S,43,ocs_eps_preset_greedy,1.429
mix10S,43,pure_ocs_3hop_preset,1.294
mix10S,44,ocs_eps_global_ksp,1.424
mix10S,44,pure_ocs_ksp,1.464
mix10S,44,eps_ecmp,0.841
mix10S,44,pure_ocs_ksp_greedy,1.389
mix10S,44,ocs_eps_preset_dynamic_greedy,1.000
mix10S,44,pure_ocs_pruned,1.514
mix10S,44,ocs_eps_pruned,0.843
mix10S,44,ocs_eps_large_small,1.948
mix10S,44,ocs_eps_preset_greedy,1.557
mix10S,44,pure_ocs_3hop_preset,1.514
mix10S,45,ocs_eps_global_ksp,1.192
mix10S,45,pure_ocs_ksp,1.363
mix10S,45,eps_ecmp,0.688
mix10S,45,pure_ocs_ksp_greedy,1.290
mix10S,45,ocs_eps_preset_dynamic_greedy,1.000
mix10S,45,pure_ocs_pruned,1.159
mix10S,45,ocs_eps_pruned,1.435
mix10S,45,ocs_eps_large_small,1.762
mix10S,45,ocs_eps_preset_greedy,1.386
mix10S,45,pure_ocs_3hop_preset,1.159
mix10S,46,ocs_eps_global_ksp,0.925
mix10S,46,pure_ocs_ksp,1.253
mix10S,46,eps_ecmp,0.592
mix10S,46,pure_ocs_ksp_greedy,1.162
mix10S,46,ocs_eps_preset_dynamic_greedy,1.000
mix10S,46,pure_ocs_pruned,1.055
mix10S,46,ocs_eps_pruned,1.028
mix10S,46,ocs_eps_large_small,1.417
mix10S,46,ocs_eps_preset_greedy,1.196
mix10S,46,pure_ocs_3hop_preset,1.055
mix10S,47,ocs_eps_global_ksp,1.002
mix10S,47,pure_ocs_ksp,1.011
mix10S,47,eps_ecmp,0.574
mix10S,47,pure_ocs_ksp_greedy,1.113
mix10S,47,ocs_eps_preset_dynamic_greedy,1.000
mix10S,47,pure_ocs_pruned,0.858
mix10S,47,ocs_eps_pruned,0.843
mix10S,47,ocs_eps_large_small,1.229
mix10S,47,ocs_eps_preset_greedy,1.200
mix10S,47,pure_ocs_3hop_preset,0.858
mix10S,48,ocs_eps_global_ksp,1.009
mix10S,48,pure_ocs_ksp,1.084
mix10S,48,eps_ecmp,0.485
mix10S,48,pure_ocs_ksp_greedy,1.343
mix10S,48,ocs_eps_preset_dynamic_greedy,1.000
mix10S,48,pure_ocs_pruned,1.103
mix10S,48,ocs_eps_pruned,0.728
mix10S,48,ocs_eps_large_small,1.632
mix10S,48,ocs_eps_preset_greedy,1.346
mix10S,48,pure_ocs_3hop_preset,1.103
mix10S,49,ocs_eps_global_ksp,1.097
mix10S,49,pure_ocs_ksp,1.348
mix10S,49,eps_ecmp,0.679
mix10S,49,pure_ocs_ksp_greedy,1.282
mix10S,49,ocs_eps_preset_dynamic_greedy,1.000
mix10S,49,pure_ocs_pruned,1.340
mix10S,49,ocs_eps_pruned,0.908
mix10S,49,ocs_eps_large_small,1.734
mix10S,49,ocs_eps_preset_greedy,1.421
mix10S,49,pure_ocs_3hop_preset,1.340
mix10S,50,ocs_eps_global_ksp,0.642
mix10S,50,pure_ocs_ksp,0.912
mix10S,50,eps_ecmp,0.487
mix10S,50,pure_ocs_ksp_greedy,0.825
mix10S,50,ocs_eps_preset_dynamic_greedy,1.000
mix10S,50,pure_ocs_pruned,0.770
mix10S,50,ocs_eps_pruned,0.577
mix10S,50,ocs_eps_large_small,1.114
mix10S,50,ocs_eps_preset_greedy,0.928
mix10S,50,pure_ocs_3hop_preset,0.770
mix10S,51,ocs_eps_global_ksp,1.203
mix10S,51,pure_ocs_ksp,1.264
mix10S,51,eps_ecmp,0.649
mix10S,51,pure_ocs_ksp_greedy,1.210
mix10S,51,ocs_eps_preset_dynamic_greedy,1.000
mix10S,51,pure_ocs_pruned,1.085
mix10S,51,ocs_eps_pruned,0.863
mix10S,51,ocs_eps_large_small,1.813
mix10S,51,ocs_eps_preset_greedy,1.326
mix10S,51,pure_ocs_3hop_preset,1.085
mix3L2M1S,42,ocs_eps_global_ksp,1.323
mix3L2M1S,42,pure_ocs_ksp,1.429
mix3L2M1S,42,eps_ecmp,0.768
mix3L2M1S,42,pure_ocs_ksp_greedy,1.294
mix3L2M1S,42,ocs_eps_preset_dynamic_greedy,1.000
mix3L2M1S,42,pure_ocs_pruned,1.191
mix3L2M1S,42,ocs_eps_pruned,0.883
mix3L2M1S,42,ocs_eps_large_small,1.695
mix3L2M1S,42,ocs_eps_preset_greedy,1.721
mix3L2M1S,42,pure_ocs_3hop_preset,1.191
mix3L2M1S,43,ocs_eps_global_ksp,1.500
mix3L2M1S,43,pure_ocs_ksp,1.841
mix3L2M1S,43,eps_ecmp,0.773
mix3L2M1S,43,pure_ocs_ksp_greedy,1.625
mix3L2M1S,43,ocs_eps_preset_dynamic_greedy,1.000
mix3L2M1S,43,pure_ocs_pruned,1.598
mix3L2M1S,43,ocs_eps_pruned,1.376
mix3L2M1S,43,ocs_eps_large_small,2.140
mix3L2M1S,43,ocs_eps_preset_greedy,1.867
mix3L2M1S,43,pure_ocs_3hop_preset,1.598
mix3L2M1S,44,ocs_eps_global_ksp,1.307
mix3L2M1S,44,pure_ocs_ksp,0.854
mix3L2M1S,44,eps_ecmp,0.573
mix3L2M1S,44,pure_ocs_ksp_greedy,0.886
mix3L2M1S,44,ocs_eps_preset_dynamic_greedy,1.000
mix3L2M1S,44,pure_ocs_pruned,0.869
mix3L2M1S,44,ocs_eps_pruned,0.813
mix3L2M1S,44,ocs_eps_large_small,1.220
mix3L2M1S,44,ocs_eps_preset_greedy,1.145
mix3L2M1S,44,pure_ocs_3hop_preset,0.869
mix3L2M1S,45,ocs_eps_global_ksp,1.046
mix3L2M1S,45,pure_ocs_ksp,1.188
mix3L2M1S,45,eps_ecmp,0.617
mix3L2M1S,45,pure_ocs_ksp_greedy,1.144
mix3L2M1S,45,ocs_eps_preset_dynamic_greedy,1.000
mix3L2M1S,45,pure_ocs_pruned,1.064
mix3L2M1S,45,ocs_eps_pruned,0.853
mix3L2M1S,45,ocs_eps_large_small,1.452
mix3L2M1S,45,ocs_eps_preset_greedy,1.336
mix3L2M1S,45,pure_ocs_3hop_preset,1.064
mix3L2M1S,46,ocs_eps_global_ksp,1.261
mix3L2M1S,46,pure_ocs_ksp,1.099
mix3L2M1S,46,eps_ecmp,0.615
mix3L2M1S,46,pure_ocs_ksp_greedy,1.034
