case_base,seed,scheduler,avg_relative_fct_vs_dynamic
mix3L2M1S,44,ocs_eps_preset_dynamic_greedy,1.000
mix3L2M1S,44,pure_ocs_pruned,1.016
mix3L2M1S,44,ocs_eps_pruned,1.057
mix3L2M1S,44,ocs_eps_large_small,1.750
mix3L2M1S,44,ocs_eps_preset_greedy,1.678
mix3L2M1S,44,pure_ocs_3hop_preset,1.016
mix3L2M1S,45,ocs_eps_global_ksp,2.081
mix3L2M1S,45,pure_ocs_ksp,1.492
mix3L2M1S,45,eps_ecmp,0.745
mix3L2M1S,45,pure_ocs_ksp_greedy,1.170
mix3L2M1S,45,ocs_eps_preset_dynamic_greedy,1.000
mix3L2M1S,45,pure_ocs_pruned,1.161
mix3L2M1S,45,ocs_eps_pruned,0.893
mix3L2M1S,45,ocs_eps_large_small,1.299
mix3L2M1S,45,ocs_eps_preset_greedy,1.862
mix3L2M1S,45,pure_ocs_3hop_preset,1.161
mix3L2M1S,46,ocs_eps_global_ksp,2.113
mix3L2M1S,46,pure_ocs_ksp,1.598
mix3L2M1S,46,eps_ecmp,0.751
mix3L2M1S,46,pure_ocs_ksp_greedy,1.076
mix3L2M1S,46,ocs_eps_preset_dynamic_greedy,1.000
mix3L2M1S,46,pure_ocs_pruned,1.033
mix3L2M1S,46,ocs_eps_pruned,1.443
mix3L2M1S,46,ocs_eps_large_small,30.846
mix3L2M1S,46,ocs_eps_preset_greedy,3.296
mix3L2M1S,46,pure_ocs_3hop_preset,1.033
mix3L2M1S,47,ocs_eps_global_ksp,3.444
mix3L2M1S,47,pure_ocs_ksp,1.956
mix3L2M1S,47,eps_ecmp,0.781
mix3L2M1S,47,pure_ocs_ksp_greedy,1.073
mix3L2M1S,47,ocs_eps_preset_dynamic_greedy,1.000
mix3L2M1S,47,pure_ocs_pruned,1.071
mix3L2M1S,47,ocs_eps_pruned,0.886
mix3L2M1S,47,ocs_eps_large_small,1.113
mix3L2M1S,47,ocs_eps_preset_greedy,2.549
mix3L2M1S,47,pure_ocs_3hop_preset,1.071
mix3L2M1S,48,ocs_eps_global_ksp,4.850
mix3L2M1S,48,pure_ocs_ksp,1.166
mix3L2M1S,48,eps_ecmp,0.587
mix3L2M1S,48,pure_ocs_ksp_greedy,1.105
mix3L2M1S,48,ocs_eps_preset_dynamic_greedy,1.000
mix3L2M1S,48,pure_ocs_pruned,1.098
mix3L2M1S,48,ocs_eps_pruned,0.891
mix3L2M1S,48,ocs_eps_large_small,6.159
mix3L2M1S,48,ocs_eps_preset_greedy,1.487
mix3L2M1S,48,pure_ocs_3hop_preset,1.098
mix3L2M1S,49,ocs_eps_global_ksp,1.493
mix3L2M1S,49,pure_ocs_ksp,1.186
mix3L2M1S,49,eps_ecmp,0.654
mix3L2M1S,49,pure_ocs_ksp_greedy,1.093
mix3L2M1S,49,ocs_eps_preset_dynamic_greedy,1.000
mix3L2M1S,49,pure_ocs_pruned,1.057
mix3L2M1S,49,ocs_eps_pruned,1.254
mix3L2M1S,49,ocs_eps_large_small,1.319
mix3L2M1S,49,ocs_eps_preset_greedy,1.992
mix3L2M1S,49,pure_ocs_3hop_preset,1.057
mix3L2M1S,50,ocs_eps_global_ksp,1.691
mix3L2M1S,50,pure_ocs_ksp,1.336
mix3L2M1S,50,eps_ecmp,0.573
mix3L2M1S,50,pure_ocs_ksp_greedy,1.126
mix3L2M1S,50,ocs_eps_preset_dynamic_greedy,1.000
mix3L2M1S,50,pure_ocs_pruned,1.025
mix3L2M1S,50,ocs_eps_pruned,0.895
mix3L2M1S,50,ocs_eps_large_small,9.076
mix3L2M1S,50,ocs_eps_preset_greedy,3.211
mix3L2M1S,50,pure_ocs_3hop_preset,1.025
mix3L2M1S,51,ocs_eps_global_ksp,1.883
mix3L2M1S,51,pure_ocs_ksp,1.277
mix3L2M1S,51,eps_ecmp,0.593
mix3L2M1S,51,pure_ocs_ksp_greedy,1.196
mix3L2M1S,51,ocs_eps_preset_dynamic_greedy,1.000
mix3L2M1S,51,pure_ocs_pruned,1.119
mix3L2M1S,51,ocs_eps_pruned,0.963
mix3L2M1S,51,ocs_eps_large_small,1.968
mix3L2M1S,51,ocs_eps_preset_greedy,12.119
mix3L2M1S,51,pure_ocs_3hop_preset,1.119
mix5L,42,ocs_eps_global_ksp,1.805
mix5L,42,pure_ocs_ksp,1.807
mix5L,42,eps_ecmp,0.722
mix5L,42,pure_ocs_ksp_greedy,1.420
mix5L,42,ocs_eps_preset_dynamic_greedy,1.000
mix5L,42,pure_ocs_pruned,1.766
mix5L,42,ocs_eps_pruned,1.605
mix5L,42,ocs_eps_large_small,4.269
mix5L,42,ocs_eps_preset_greedy,1.953
mix5L,42,pure_ocs_3hop_preset,1.766
mix5L,43,ocs_eps_global_ksp,1.686
mix5L,43,pure_ocs_ksp,1.240
mix5L,43,eps_ecmp,0.725
mix5L,43,pure_ocs_ksp_greedy,1.130
mix5L,43,ocs_eps_preset_dynamic_greedy,1.000
mix5L,43,pure_ocs_pruned,1.121
mix5L,43,ocs_eps_pruned,0.910
mix5L,43,ocs_eps_large_small,1.305
mix5L,43,ocs_eps_preset_greedy,1.521
mix5L,43,pure_ocs_3hop_preset,1.121
mix5L,44,ocs_eps_global_ksp,2.078
mix5L,44,pure_ocs_ksp,1.274
mix5L,44,eps_ecmp,0.660
mix5L,44,pure_ocs_ksp_greedy,1.145
mix5L,44,ocs_eps_preset_dynamic_greedy,1.000
mix5L,44,pure_ocs_pruned,1.003
mix5L,44,ocs_eps_pruned,0.932
mix5L,44,ocs_eps_large_small,1.265
mix5L,44,ocs_eps_preset_greedy,2.405
mix5L,44,pure_ocs_3hop_preset,1.003
mix5L,45,ocs_eps_global_ksp,2.141
mix5L,45,pure_ocs_ksp,1.843
mix5L,45,eps_ecmp,0.630
mix5L,45,pure_ocs_ksp_greedy,1.763
mix5L,45,ocs_eps_preset_dynamic_greedy,1.000
mix5L,45,pure_ocs_pruned,1.627
mix5L,45,ocs_eps_pruned,1.100
mix5L,45,ocs_eps_large_small,1.913
mix5L,45,ocs_eps_preset_greedy,3.185
mix5L,45,pure_ocs_3hop_preset,1.627
mix5L,46,ocs_eps_global_ksp,3.188
mix5L,46,pure_ocs_ksp,1.235
mix5L,46,eps_ecmp,0.741
mix5L,46,pure_ocs_ksp_greedy,1.685
mix5L,46,ocs_eps_preset_dynamic_greedy,1.000
mix5L,46,pure_ocs_pruned,1.730
mix5L,46,ocs_eps_pruned,0.914
mix5L,46,ocs_eps_large_small,2.395
mix5L,46,ocs_eps_preset_greedy,2.700
mix5L,46,pure_ocs_3hop_preset,1.730
mix5L,47,ocs_eps_global_ksp,2.273
mix5L,47,pure_ocs_ksp,1.433
mix5L,47,eps_ecmp,0.712
mix5L,47,pure_ocs_ksp_greedy,1.367
mix5L,47,ocs_eps_preset_dynamic_greedy,1.000
mix5L,47,pure_ocs_pruned,1.383
mix5L,47,ocs_eps_pruned,1.427
mix5L,47,ocs_eps_large_small,2.248
mix5L,47,ocs_eps_preset_greedy,2.011
mix5L,47,pure_ocs_3hop_preset,1.383
mix5L,48,ocs_eps_global_ksp,2.140
mix5L,48,pure_ocs_ksp,1.416
mix5L,48,eps_ecmp,0.639
mix5L,48,pure_ocs_ksp_greedy,1.331
mix5L,48,ocs_eps_preset_dynamic_greedy,1.000
mix5L,48,pure_ocs_pruned,1.135
mix5L,48,ocs_eps_pruned,12.009
mix5L,48,ocs_eps_large_small,37.889
mix5L,48,ocs_eps_preset_greedy,2.636
mix5L,48,pure_ocs_3hop_preset,1.135
mix5L,49,ocs_eps_global_ksp,2.776
mix5L,49,pure_ocs_ksp,1.641
mix5L,49,eps_ecmp,0.745
mix5L,49,pure_ocs_ksp_greedy,1.167
mix5L,49,ocs_eps_preset_dynamic_greedy,1.000
mix5L,49,pure_ocs_pruned,1.032
mix5L,49,ocs_eps_pruned,0.897
mix5L,49,ocs_eps_large_small,35.992
mix5L,49,ocs_eps_preset_greedy,2.223
mix5L,49,pure_ocs_3hop_preset,1.032
mix5L,50,ocs_eps_global_ksp,1.797
mix5L,50,pure_ocs_ksp,1.147
mix5L,50,eps_ecmp,0.690
mix5L,50,pure_ocs_ksp_greedy,1.056
mix5L,50,ocs_eps_preset_dynamic_greedy,1.000
mix5L,50,pure_ocs_pruned,1.015
mix5L,50,ocs_eps_pruned,0.844
mix5L,50,ocs_eps_large_small,7.745
mix5L,50,ocs_eps_preset_greedy,1.813
mix5L,50,pure_ocs_3hop_preset,1.015
mix5L,51,ocs_eps_global_ksp,1.937
mix5L,51,pure_ocs_ksp,1.413
mix5L,51,eps_ecmp,0.646
mix5L,51,pure_ocs_ksp_greedy,1.189
mix5L,51,ocs_eps_preset_dynamic_greedy,1.000
mix5L,51,pure_ocs_pruned,1.249
mix5L,51,ocs_eps_pruned,0.897
mix5L,51,ocs_eps_large_small,1.256
mix5L,51,ocs_eps_preset_greedy,2.243
mix5L,51,pure_ocs_3hop_preset,1.249
