scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,2237.299760,2.065121,2237.299760,2.065121,80,0
pure_ocs_ksp,100.000000,1334.946067,1.232211,1334.946067,1.232211,80,0
eps_ecmp,100.000000,1071.932062,0.989438,1071.932062,0.989438,80,0
ocs_eps_large_small,100.000000,1235.997900,1.140878,1235.997900,1.140878,80,0
pure_ocs_ksp_greedy,100.000000,1177.165781,1.086573,1177.165781,1.086573,80,0
ocs_eps_preset_greedy,100.000000,1099.113944,1.014528,1099.113944,1.014528,80,0
ocs_eps_preset_dynamic_greedy,100.000000,1083.374578,1.000000,1083.374578,1.000000,80,0
pure_ocs_3hop_preset,100.000000,1209.756958,1.116656,1209.756958,1.116656,80,0
pure_ocs_pruned,100.000000,1209.756958,1.116656,1209.756958,1.116656,80,0
ocs_eps_pruned,100.000000,1015.386885,0.937245,1015.386885,0.937245,80,0
