scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,1499.452,1.055,1499.452,1.055,48,0
pure_ocs_ksp,100.0,1597.583,1.124,1597.583,1.124,48,0
eps_ecmp,100.0,702.054,0.494,702.054,0.494,48,0
ocs_eps_large_small,100.0,2001.247,1.409,2001.247,1.409,48,0
pure_ocs_ksp_greedy,100.0,1673.784,1.178,1673.784,1.178,48,0
ocs_eps_preset_greedy,100.0,1738.471,1.224,1738.471,1.224,48,0
ocs_eps_preset_dynamic_greedy,100.0,1420.818,1.000,1420.818,1.000,48,0
pure_ocs_3hop_preset,100.0,1437.283,1.012,1437.283,1.012,48,0
pure_ocs_pruned,100.0,1437.283,1.012,1437.283,1.012,48,0
ocs_eps_pruned,100.0,1093.393,0.770,1093.393,0.770,48,0
