scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1546.917972,1.903730,1546.917972,1.903730,80,0
pure_ocs_ksp,100.000000,962.838454,1.184926,962.838454,1.184926,80,0
eps_ecmp,100.000000,811.469905,0.998643,811.469905,0.998643,80,0
ocs_eps_large_small,100.000000,911.705133,1.121999,911.705133,1.121999,80,0
pure_ocs_ksp_greedy,100.000000,954.476808,1.174636,954.476808,1.174636,80,0
ocs_eps_preset_greedy,100.000000,893.222352,1.099253,893.222352,1.099253,80,0
ocs_eps_preset_dynamic_greedy,100.000000,812.572313,1.000000,812.572313,1.000000,80,0
pure_ocs_3hop_preset,100.000000,876.550976,1.078736,876.550976,1.078736,80,0
pure_ocs_pruned,100.000000,876.550976,1.078736,876.550976,1.078736,80,0
ocs_eps_pruned,100.000000,892.491050,1.098353,892.491050,1.098353,80,0
