scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,3190.920851,1.580436,3190.920851,1.580436,80,0
pure_ocs_ksp,100.000000,2641.531509,1.308328,2641.531509,1.308328,80,0
eps_ecmp,100.000000,2957.989365,1.465067,2957.989365,1.465067,80,0
ocs_eps_large_small,100.000000,1904.493887,0.943280,1904.493887,0.943280,80,0
pure_ocs_ksp_greedy,100.000000,2072.320948,1.026403,2072.320948,1.026403,80,0
ocs_eps_preset_greedy,100.000000,1760.848826,0.872133,1760.848826,0.872133,80,0
ocs_eps_preset_dynamic_greedy,100.000000,2019.013142,1.000000,2019.013142,1.000000,80,0
pure_ocs_3hop_preset,100.000000,2546.481107,1.261250,2546.481107,1.261250,80,0
pure_ocs_pruned,100.000000,2546.481107,1.261250,2546.481107,1.261250,80,0
ocs_eps_pruned,100.000000,1844.128228,0.913381,1844.128228,0.913381,80,0
