scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1857.170159,1.878658,1857.170159,1.878658,80,0
pure_ocs_ksp,100.000000,1132.404253,1.145506,1132.404253,1.145506,80,0
eps_ecmp,100.000000,1015.682807,1.027435,1015.682807,1.027435,80,0
ocs_eps_large_small,100.000000,1028.741890,1.040645,1028.741890,1.040645,80,0
pure_ocs_ksp_greedy,100.000000,1001.846327,1.013438,1001.846327,1.013438,80,0
ocs_eps_preset_greedy,100.000000,926.666911,0.937389,926.666911,0.937389,80,0
ocs_eps_preset_dynamic_greedy,100.000000,988.562065,1.000000,988.562065,1.000000,80,0
pure_ocs_3hop_preset,100.000000,919.940532,0.930584,919.940532,0.930584,80,0
pure_ocs_pruned,100.000000,919.940532,0.930584,919.940532,0.930584,80,0
ocs_eps_pruned,100.000000,1021.130575,1.032945,1021.130575,1.032945,80,0
