scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.000000,3186.569035,1.643926,3186.569035,1.643926,80,0
pure_ocs_ksp,99.000000,2070.733939,1.068275,2070.733939,1.068275,80,0
eps_ecmp,99.000000,2542.684718,1.311751,2542.684718,1.311751,80,0
ocs_eps_large_small,99.000000,1886.324746,0.973140,1886.324746,0.973140,80,0
pure_ocs_ksp_greedy,99.000000,2051.232099,1.058214,2051.232099,1.058214,80,0
ocs_eps_preset_greedy,99.000000,1737.389412,0.896305,1737.389412,0.896305,80,0
ocs_eps_preset_dynamic_greedy,99.000000,1938.389893,1.000000,1938.389893,1.000000,80,0
pure_ocs_3hop_preset,99.000000,2006.830408,1.035308,2006.830408,1.035308,80,0
pure_ocs_pruned,99.000000,2006.830408,1.035308,2006.830408,1.035308,80,0
ocs_eps_pruned,99.000000,1689.539211,0.871620,1689.539211,0.871620,80,0
