scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1504.705092,2.770561,1504.705092,2.770561,80,0
pure_ocs_ksp,100.000000,618.243657,1.138350,618.243657,1.138350,80,0
eps_ecmp,100.000000,297.981421,0.548663,297.981421,0.548663,80,0
ocs_eps_large_small,100.000000,680.337517,1.252682,680.337517,1.252682,80,0
pure_ocs_ksp_greedy,100.000000,599.475499,1.103793,599.475499,1.103793,80,0
ocs_eps_preset_greedy,100.000000,576.115946,1.060782,576.115946,1.060782,80,0
ocs_eps_preset_dynamic_greedy,100.000000,543.104926,1.000000,543.104926,1.000000,80,0
pure_ocs_3hop_preset,100.000000,552.565247,1.017419,552.565247,1.017419,80,0
pure_ocs_pruned,100.000000,552.565247,1.017419,552.565247,1.017419,80,0
ocs_eps_pruned,100.000000,510.678025,0.940293,510.678025,0.940293,80,0
