scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,2611.444,1.124,2611.444,1.124,40,0
pure_ocs_ksp,100.0,3095.336,1.332,3095.336,1.332,40,0
eps_ecmp,100.0,1446.260,0.622,1446.260,0.622,40,0
ocs_eps_large_small,100.0,3942.496,1.696,3942.496,1.696,40,0
pure_ocs_ksp_greedy,100.0,2508.302,1.079,2508.302,1.079,40,0
ocs_eps_preset_greedy,100.0,3415.852,1.470,3415.852,1.470,40,0
ocs_eps_preset_dynamic_greedy,100.0,2324.260,1.000,2324.260,1.000,40,0
pure_ocs_3hop_preset,100.0,2434.135,1.047,2434.135,1.047,40,0
pure_ocs_pruned,100.0,2434.135,1.047,2434.135,1.047,40,0
ocs_eps_pruned,100.0,2158.828,0.929,2158.828,0.929,40,0
