scheduler,avg_solve_time_ms,solve_time_ms,num_solve_calls,topo_file,traffic_in,traffic_out,log_file
ocs_eps_global_ksp,0.000000,0.000000,48,/home/xuheng/hyacinth/experiments/topology/n40_k3_c8_eps1.txt,/home/xuheng/hyacinth/experiments/expe_logs_10round_40tor/workload/batch_20260510_155035_workload/cdf_fbcoco_march_2024/seed_45/native_traffic/infer_cdf_fbcoco_march_2024_seed45_40racks.htsim,/home/xuheng/hyacinth/experiments/expe_logs_10round_40tor/workload/batch_20260510_155035_workload/cdf_fbcoco_march_2024/seed_45/transformed_traffic/traffic_routed.ocs_eps_global_ksp.txt,ocs_eps_global_ksp.log
pure_ocs_ksp,0.000000,0.000000,48,/home/xuheng/hyacinth/experiments/topology/n40_k4_c8_eps0.txt,/home/xuheng/hyacinth/experiments/expe_logs_10round_40tor/workload/batch_20260510_155035_workload/cdf_fbcoco_march_2024/seed_45/native_traffic/infer_cdf_fbcoco_march_2024_seed45_40racks.htsim,/home/xuheng/hyacinth/experiments/expe_logs_10round_40tor/workload/batch_20260510_155035_workload/cdf_fbcoco_march_2024/seed_45/transformed_traffic/traffic_routed.pure_ocs_ksp.txt,pure_ocs_ksp.log
eps_ecmp,0.000000,0.000000,48,/home/xuheng/hyacinth/experiments/topology/n40_k0_c8_eps4.txt,/home/xuheng/hyacinth/experiments/expe_logs_10round_40tor/workload/batch_20260510_155035_workload/cdf_fbcoco_march_2024/seed_45/native_traffic/infer_cdf_fbcoco_march_2024_seed45_40racks.htsim,/home/xuheng/hyacinth/experiments/expe_logs_10round_40tor/workload/batch_20260510_155035_workload/cdf_fbcoco_march_2024/seed_45/transformed_traffic/traffic_routed.eps_ecmp.txt,eps_ecmp.log
ocs_eps_large_small,0.000000,0.000000,48,/home/xuheng/hyacinth/experiments/topology/n40_k3_c8_eps1.txt,/home/xuheng/hyacinth/experiments/expe_logs_10round_40tor/workload/batch_20260510_155035_workload/cdf_fbcoco_march_2024/seed_45/native_traffic/infer_cdf_fbcoco_march_2024_seed45_40racks.htsim,/home/xuheng/hyacinth/experiments/expe_logs_10round_40tor/workload/batch_20260510_155035_workload/cdf_fbcoco_march_2024/seed_45/transformed_traffic/traffic_routed.ocs_eps_large_small.txt,ocs_eps_large_small.log
pure_ocs_ksp_greedy,0.133554,6.410610,48,/home/xuheng/hyacinth/experiments/topology/n40_k4_c8_eps0.txt,/home/xuheng/hyacinth/experiments/expe_logs_10round_40tor/workload/batch_20260510_155035_workload/cdf_fbcoco_march_2024/seed_45/native_traffic/infer_cdf_fbcoco_march_2024_seed45_40racks.htsim,/home/xuheng/hyacinth/experiments/expe_logs_10round_40tor/workload/batch_20260510_155035_workload/cdf_fbcoco_march_2024/seed_45/transformed_traffic/traffic_routed.pure_ocs_ksp_greedy.txt,pure_ocs_ksp_greedy.log
ocs_eps_preset_greedy,0.157816,7.575170,48,/home/xuheng/hyacinth/experiments/topology/n40_k3_c8_eps1.txt,/home/xuheng/hyacinth/experiments/expe_logs_10round_40tor/workload/batch_20260510_155035_workload/cdf_fbcoco_march_2024/seed_45/native_traffic/infer_cdf_fbcoco_march_2024_seed45_40racks.htsim,/home/xuheng/hyacinth/experiments/expe_logs_10round_40tor/workload/batch_20260510_155035_workload/cdf_fbcoco_march_2024/seed_45/transformed_traffic/traffic_routed.ocs_eps_preset_greedy.txt,ocs_eps_preset_greedy.log
ocs_eps_preset_dynamic_greedy,0.206980,9.935050,48,/home/xuheng/hyacinth/experiments/topology/n40_k3_c8_eps1.txt,/home/xuheng/hyacinth/experiments/expe_logs_10round_40tor/workload/batch_20260510_155035_workload/cdf_fbcoco_march_2024/seed_45/native_traffic/infer_cdf_fbcoco_march_2024_seed45_40racks.htsim,/home/xuheng/hyacinth/experiments/expe_logs_10round_40tor/workload/batch_20260510_155035_workload/cdf_fbcoco_march_2024/seed_45/transformed_traffic/traffic_routed.ocs_eps_preset_dynamic_greedy.txt,ocs_eps_preset_dynamic_greedy.log
pure_ocs_3hop_preset,0.318898,15.307100,48,/home/xuheng/hyacinth/experiments/topology/n40_k4_c8_eps0.txt,/home/xuheng/hyacinth/experiments/expe_logs_10round_40tor/workload/batch_20260510_155035_workload/cdf_fbcoco_march_2024/seed_45/native_traffic/infer_cdf_fbcoco_march_2024_seed45_40racks.htsim,/home/xuheng/hyacinth/experiments/expe_logs_10round_40tor/workload/batch_20260510_155035_workload/cdf_fbcoco_march_2024/seed_45/transformed_traffic/traffic_routed.pure_ocs_3hop_preset.txt,pure_ocs_3hop_preset.log
pure_ocs_pruned,0.299992,14.399600,48,/home/xuheng/hyacinth/experiments/topology/n40_k4_c8_eps0.txt,/home/xuheng/hyacinth/experiments/expe_logs_10round_40tor/workload/batch_20260510_155035_workload/cdf_fbcoco_march_2024/seed_45/native_traffic/infer_cdf_fbcoco_march_2024_seed45_40racks.htsim,/home/xuheng/hyacinth/experiments/expe_logs_10round_40tor/workload/batch_20260510_155035_workload/cdf_fbcoco_march_2024/seed_45/transformed_traffic/traffic_routed.pure_ocs_pruned.txt,pure_ocs_pruned.log
ocs_eps_pruned,0.756450,36.309600,48,/home/xuheng/hyacinth/experiments/topology/n40_k3_c8_eps1.txt,/home/xuheng/hyacinth/experiments/expe_logs_10round_40tor/workload/batch_20260510_155035_workload/cdf_fbcoco_march_2024/seed_45/native_traffic/infer_cdf_fbcoco_march_2024_seed45_40racks.htsim,/home/xuheng/hyacinth/experiments/expe_logs_10round_40tor/workload/batch_20260510_155035_workload/cdf_fbcoco_march_2024/seed_45/transformed_traffic/traffic_routed.ocs_eps_pruned.txt,ocs_eps_pruned.log
