scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.0,2204.458,1.150,2204.458,1.150,48,0
pure_ocs_ksp,95.0,2947.337,1.538,2947.337,1.538,48,0
eps_ecmp,95.0,883.399,0.461,883.399,0.461,48,0
ocs_eps_large_small,95.0,3306.355,1.725,3306.355,1.725,48,0
pure_ocs_ksp_greedy,95.0,2352.410,1.227,2352.410,1.227,48,0
ocs_eps_preset_greedy,95.0,3957.545,2.065,3957.545,2.065,48,0
ocs_eps_preset_dynamic_greedy,95.0,1916.614,1.000,1916.614,1.000,48,0
pure_ocs_3hop_preset,95.0,2172.181,1.133,2172.181,1.133,48,0
pure_ocs_pruned,95.0,2172.181,1.133,2172.181,1.133,48,0
ocs_eps_pruned,95.0,1746.457,0.911,1746.457,0.911,48,0
