seed,scheduler,avg_relative_fct_vs_dynamic
42,ocs_eps_global_ksp,2.117
42,pure_ocs_ksp,1.164
42,eps_ecmp,0.732
42,pure_ocs_ksp_greedy,1.063
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,1.221
42,ocs_eps_pruned,0.980
42,ocs_eps_large_small,1.282
42,ocs_eps_preset_greedy,2.324
42,pure_ocs_3hop_preset,1.221
43,ocs_eps_global_ksp,2.294
43,pure_ocs_ksp,1.415
43,eps_ecmp,0.631
43,pure_ocs_ksp_greedy,1.131
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,1.057
43,ocs_eps_pruned,0.912
43,ocs_eps_large_small,2.158
43,ocs_eps_preset_greedy,3.210
43,pure_ocs_3hop_preset,1.057
44,ocs_eps_global_ksp,4.861
44,pure_ocs_ksp,1.763
44,eps_ecmp,0.696
44,pure_ocs_ksp_greedy,1.299
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,1.152
44,ocs_eps_pruned,1.170
44,ocs_eps_large_small,4.987
44,ocs_eps_preset_greedy,5.031
44,pure_ocs_3hop_preset,1.152
45,ocs_eps_global_ksp,2.459
45,pure_ocs_ksp,2.306
45,eps_ecmp,0.729
45,pure_ocs_ksp_greedy,1.770
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.683
45,ocs_eps_pruned,1.004
45,ocs_eps_large_small,1.754
45,ocs_eps_preset_greedy,2.765
45,pure_ocs_3hop_preset,1.683
46,ocs_eps_global_ksp,2.887
46,pure_ocs_ksp,1.157
46,eps_ecmp,0.723
46,pure_ocs_ksp_greedy,1.046
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,1.094
46,ocs_eps_pruned,0.914
46,ocs_eps_large_small,1.196
46,ocs_eps_preset_greedy,1.227
46,pure_ocs_3hop_preset,1.094
47,ocs_eps_global_ksp,1.688
47,pure_ocs_ksp,1.276
47,eps_ecmp,0.562
47,pure_ocs_ksp_greedy,1.359
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,1.387
47,ocs_eps_pruned,0.923
47,ocs_eps_large_small,1.200
47,ocs_eps_preset_greedy,1.682
47,pure_ocs_3hop_preset,1.387
48,ocs_eps_global_ksp,2.528
48,pure_ocs_ksp,1.257
48,eps_ecmp,0.626
48,pure_ocs_ksp_greedy,1.112
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,1.165
48,ocs_eps_pruned,0.982
48,ocs_eps_large_small,1.922
48,ocs_eps_preset_greedy,1.696
48,pure_ocs_3hop_preset,1.165
49,ocs_eps_global_ksp,1.758
49,pure_ocs_ksp,1.318
49,eps_ecmp,0.597
49,pure_ocs_ksp_greedy,1.182
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,1.466
49,ocs_eps_pruned,0.978
49,ocs_eps_large_small,1.406
49,ocs_eps_preset_greedy,2.065
49,pure_ocs_3hop_preset,1.466
50,ocs_eps_global_ksp,2.789
50,pure_ocs_ksp,1.192
50,eps_ecmp,0.663
50,pure_ocs_ksp_greedy,1.673
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,1.093
50,ocs_eps_pruned,1.506
50,ocs_eps_large_small,3.186
50,ocs_eps_preset_greedy,2.932
50,pure_ocs_3hop_preset,1.093
51,ocs_eps_global_ksp,2.626
51,pure_ocs_ksp,1.306
51,eps_ecmp,0.735
51,pure_ocs_ksp_greedy,1.318
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,2.098
51,ocs_eps_pruned,0.958
51,ocs_eps_large_small,4.273
51,ocs_eps_preset_greedy,1.538
51,pure_ocs_3hop_preset,2.098
