seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,0.845
42,pure_ocs_ksp,0.977
42,eps_ecmp,0.632
42,pure_ocs_ksp_greedy,0.865
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,0.806
42,ocs_eps_pruned,0.921
42,ocs_eps_large_small,1.354
42,ocs_eps_preset_greedy,1.119
42,pure_ocs_3hop_preset,0.806
43,ocs_eps_global_ksp,1.599
43,pure_ocs_ksp,1.698
43,eps_ecmp,0.706
43,pure_ocs_ksp_greedy,1.345
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,1.357
43,ocs_eps_pruned,1.001
43,ocs_eps_large_small,1.985
43,ocs_eps_preset_greedy,1.539
43,pure_ocs_3hop_preset,1.357
44,ocs_eps_global_ksp,0.987
44,pure_ocs_ksp,1.172
44,eps_ecmp,0.646
44,pure_ocs_ksp_greedy,1.064
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,1.079
44,ocs_eps_pruned,0.753
44,ocs_eps_large_small,1.502
44,ocs_eps_preset_greedy,1.308
44,pure_ocs_3hop_preset,1.079
45,ocs_eps_global_ksp,1.146
45,pure_ocs_ksp,1.055
45,eps_ecmp,0.670
45,pure_ocs_ksp_greedy,0.888
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.118
45,ocs_eps_pruned,0.827
45,ocs_eps_large_small,1.355
45,ocs_eps_preset_greedy,1.156
45,pure_ocs_3hop_preset,1.118
46,ocs_eps_global_ksp,1.136
46,pure_ocs_ksp,1.341
46,eps_ecmp,0.640
46,pure_ocs_ksp_greedy,1.105
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,1.123
46,ocs_eps_pruned,0.983
46,ocs_eps_large_small,1.510
46,ocs_eps_preset_greedy,1.263
46,pure_ocs_3hop_preset,1.123
47,ocs_eps_global_ksp,1.171
47,pure_ocs_ksp,1.369
47,eps_ecmp,0.790
47,pure_ocs_ksp_greedy,1.385
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,1.313
47,ocs_eps_pruned,0.896
47,ocs_eps_large_small,2.439
47,ocs_eps_preset_greedy,1.390
47,pure_ocs_3hop_preset,1.313
48,ocs_eps_global_ksp,1.141
48,pure_ocs_ksp,1.392
48,eps_ecmp,0.771
48,pure_ocs_ksp_greedy,0.991
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,1.387
48,ocs_eps_pruned,0.811
48,ocs_eps_large_small,1.512
48,ocs_eps_preset_greedy,1.315
48,pure_ocs_3hop_preset,1.387
49,ocs_eps_global_ksp,1.285
49,pure_ocs_ksp,1.495
49,eps_ecmp,0.694
49,pure_ocs_ksp_greedy,1.194
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,1.339
49,ocs_eps_pruned,1.221
49,ocs_eps_large_small,1.691
49,ocs_eps_preset_greedy,1.785
49,pure_ocs_3hop_preset,1.339
50,ocs_eps_global_ksp,1.374
50,pure_ocs_ksp,1.364
50,eps_ecmp,0.906
50,pure_ocs_ksp_greedy,1.642
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,1.370
50,ocs_eps_pruned,0.962
50,ocs_eps_large_small,1.781
50,ocs_eps_preset_greedy,1.658
50,pure_ocs_3hop_preset,1.370
51,ocs_eps_global_ksp,1.246
51,pure_ocs_ksp,1.079
51,eps_ecmp,0.738
51,pure_ocs_ksp_greedy,1.113
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,1.176
51,ocs_eps_pruned,1.116
51,ocs_eps_large_small,1.814
51,ocs_eps_preset_greedy,1.759
51,pure_ocs_3hop_preset,1.176
