scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.000000,3044.775466,1.538857,3044.775466,1.538857,80,0
pure_ocs_ksp,95.000000,1989.869299,1.005698,1989.869299,1.005698,80,0
eps_ecmp,95.000000,1939.112483,0.980045,1939.112483,0.980045,80,0
ocs_eps_large_small,95.000000,1765.852520,0.892478,1765.852520,0.892478,80,0
pure_ocs_ksp_greedy,95.000000,1887.258829,0.953838,1887.258829,0.953838,80,0
ocs_eps_preset_greedy,95.000000,1712.909130,0.865720,1712.909130,0.865720,80,0
ocs_eps_preset_dynamic_greedy,95.000000,1978.595374,1.000000,1978.595374,1.000000,80,0
pure_ocs_3hop_preset,95.000000,1912.390953,0.966540,1912.390953,0.966540,80,0
pure_ocs_pruned,95.000000,1912.390953,0.966540,1912.390953,0.966540,80,0
ocs_eps_pruned,95.000000,1911.377241,0.966027,1911.377241,0.966027,80,0
