scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,4103.628459,1.714004,4103.628459,1.714004,80,0
pure_ocs_ksp,100.000000,2955.227469,1.234340,2955.227469,1.234340,80,0
eps_ecmp,100.000000,2215.386603,0.925323,2215.386603,0.925323,80,0
ocs_eps_large_small,100.000000,2110.679028,0.881589,2110.679028,0.881589,80,0
pure_ocs_ksp_greedy,100.000000,2835.093981,1.184162,2835.093981,1.184162,80,0
ocs_eps_preset_greedy,100.000000,2161.598560,0.902857,2161.598560,0.902857,80,0
ocs_eps_preset_dynamic_greedy,100.000000,2394.176847,1.000000,2394.176847,1.000000,80,0
pure_ocs_3hop_preset,100.000000,3529.700056,1.474285,3529.700056,1.474285,80,0
pure_ocs_pruned,100.000000,3529.700056,1.474285,3529.700056,1.474285,80,0
ocs_eps_pruned,100.000000,3062.716010,1.279235,3062.716010,1.279235,80,0
