scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1820.186872,1.647108,1820.186872,1.647108,80,0
pure_ocs_ksp,100.000000,1295.267597,1.172103,1295.267597,1.172103,80,0
eps_ecmp,100.000000,1049.746991,0.949928,1049.746991,0.949928,80,0
ocs_eps_large_small,100.000000,1126.606347,1.019479,1126.606347,1.019479,80,0
pure_ocs_ksp_greedy,100.000000,1117.286440,1.011045,1117.286440,1.011045,80,0
ocs_eps_preset_greedy,100.000000,1063.563162,0.962431,1063.563162,0.962431,80,0
ocs_eps_preset_dynamic_greedy,100.000000,1105.080306,1.000000,1105.080306,1.000000,80,0
pure_ocs_3hop_preset,100.000000,1092.600290,0.988707,1092.600290,0.988707,80,0
pure_ocs_pruned,100.000000,1092.600290,0.988707,1092.600290,0.988707,80,0
ocs_eps_pruned,100.000000,1099.986215,0.995390,1099.986215,0.995390,80,0
