1_hop_ocs_byte_share,1_hop_ocs_flow_share,2_hop_ocs_byte_share,2_hop_ocs_flow_share,avg_ocs_hops_all,avg_ocs_hops_all_byte,avg_ocs_hops_core,avg_ocs_hops_core_byte,avg_total_hops_all,avg_total_hops_all_byte,avg_total_hops_core,avg_total_hops_core_byte,bytes,case_dir,core_bytes,core_flows,dataset,direct_eps_byte_share,direct_eps_flow_share,eps_byte_share_all,eps_byte_share_core,eps_flow_share_all,eps_flow_share_core,eps_multi_ocs_byte_share,eps_multi_ocs_flow_share,eps_then_ocs_byte_share,eps_then_ocs_flow_share,flows,ge3_hop_ocs_byte_share,ge3_hop_ocs_flow_share,intra_rack_byte_share,intra_rack_flow_share,label,num_tor,ocs_then_eps_byte_share,ocs_then_eps_flow_share,scheduler,seed
0.008966918425603227,0.011513157894736841,0.035772429248167426,0.03392269736842105,0.8439041940789473,0.8250209395009653,0.9616939026533122,0.9472543605666537,2.3546977796052633,2.3292306678508092,2.6833596907397643,2.674324736802243,214301191200.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_40tor/frag/batch_20260510_155035_frag/frag0p1,186647829200.0,17073,40 ToRs,0.22994395795967,0.22090871710526316,0.7521048641749221,0.8635351881177946,0.7553967927631579,0.8608328940432262,0.0,0.0,0.0,0.0,19456,0.07411608545459172,0.0766858552631579,0.12903970269671558,0.12248149671052631,Hybrid-ksp,40,0.522160906215252,0.5344880756578947,ocs_eps_global_ksp,50
0.014325221352292698,0.014031661184210526,0.039134879059878974,0.041015625,2.263671875,2.163791162818324,2.5796286534293915,2.484374051857443,3.1219161184210527,3.0527950938426702,3.557664148070052,3.5050909935790457,214301191200.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_40tor/frag/batch_20260510_155035_frag/frag0p1,186647829200.0,17073,40 ToRs,0.09753299635415186,0.08162006578947369,0.444501965512173,0.5103584708608012,0.4291221217105263,0.4890177473203303,0.0,0.0,0.16620841629740787,0.18441611842105263,19456,0.3729982313789397,0.39334909539473684,0.12903970269671558,0.12248149671052631,Hyacinth-dynamic,40,0.18076055286061332,0.1630859375,ocs_eps_preset_dynamic_greedy,50
0.037861917400298616,0.04122121710526316,0.10945265664953523,0.10916940789473684,1.0370065789473684,0.9573508810248741,1.1817489603467464,1.0991900365482525,1.9729646381578947,1.9375865606481053,2.2483453405962632,2.224655436817692,214301191200.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_40tor/frag/batch_20260510_155035_frag/frag0p1,186647829200.0,17073,40 ToRs,0.49011783981161555,0.46797902960526316,0.49011783981161555,0.5627327001347198,0.46797902960526316,0.5332981901247584,0.0,0.0,0.0,0.0,19456,0.233527883441835,0.2591488486842105,0.12903970269671558,0.12248149671052631,Hyacinth-pruned,40,0.0,0.0,ocs_eps_pruned,50
0.06303491040647786,0.060546875,0.20142947103253633,0.18801398026315788,2.4986636513157894,2.463638178164441,2.8572939931820853,2.826797040584701,2.4986636513157894,2.463638178164441,2.8572939931820853,2.826797040584701,216667405600.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_40tor/frag/batch_20260510_155035_frag/frag0p1,188832125100.0,17014,40 ToRs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19456,0.6070655313186618,0.6259251644736842,0.128470087242324,0.12551398026315788,Optics-pruned,40,0.0,0.0,pure_ocs_pruned,51
0.022594036636214745,0.019993832236842105,0.04190967799173204,0.04034745065789474,0.7989823190789473,0.7959610123286582,0.9136593393675796,0.9132916732715413,2.3264288651315788,2.312594848830368,2.660338544727871,2.6534887844674264,216667405600.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_40tor/frag/batch_20260510_155035_frag/frag0p1,188832125100.0,17014,40 ToRs,0.2148971381784986,0.21669407894736842,0.7583169182508548,0.8700985555979426,0.7637232730263158,0.8733396026801458,0.0,0.0,0.0,0.0,19456,0.048709279878874405,0.05042146381578947,0.128470087242324,0.12551398026315788,Hybrid-ksp,40,0.5434197800723563,0.5470291940789473,ocs_eps_global_ksp,51
0.029101479212062898,0.027652138157894735,0.05008155366032592,0.05144942434210526,2.232421875,2.1417589222289557,2.552838838603503,2.45747035285576,3.083059210526316,3.0302969774425543,3.525567179969437,3.476985623883126,216667405600.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_40tor/frag/batch_20260510_155035_frag/frag0p1,188832125100.0,17014,40 ToRs,0.10044972911237,0.08146587171052631,0.44426902760679937,0.509757635513683,0.4253186677631579,0.48636417068296695,0.0,0.0,0.16490566128789239,0.1826171875,19456,0.3480778522784878,0.37006578947368424,0.128470087242324,0.12551398026315788,Hyacinth-dynamic,40,0.178913637206537,0.16123560855263158,ocs_eps_preset_dynamic_greedy,51
0.06360736291568905,0.06424753289473684,0.12424098228090844,0.13116776315789475,0.842053865131579,0.7584151323774377,0.9629128952627248,0.8702112472280809,1.8565481085526316,1.8282277308996402,2.12301633948513,2.0977222974651575,216667405600.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_40tor/frag/batch_20260510_155035_frag/frag0p1,188832125100.0,17014,40 ToRs,0.5349062992611012,0.5072471217105263,0.5349062992611012,0.6137555251185383,0.5072471217105263,0.5800517221112026,0.0,0.0,0.0,0.0,19456,0.14877526829997728,0.1718236019736842,0.128470087242324,0.12551398026315788,Hyacinth-pruned,40,0.0,0.0,ocs_eps_pruned,51
0.022453109184418528,0.018836069915254237,0.21543965091382974,0.1714115466101695,2.4762976694915255,2.4252586963630782,2.76785317842078,2.711064315968655,2.4762976694915255,2.4252586963630782,2.76785317842078,2.711064315968655,333309749600.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/frag/batch_20260422_200323_frag/frag0p1,298171594100.0,27026,80 ToRs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30208,0.6566853146740356,0.7044160487288136,0.10542192522771617,0.1053363347457627,Optics-pruned,80,0.0,0.0,pure_ocs_pruned,42
0.01780332680673557,0.0178760593220339,0.10211476604223521,0.10689221398305085,1.1613479872881356,1.1572126040803938,1.2980833271664323,1.2935848046297849,2.323622881355932,2.332851252725552,2.5972026937023607,2.6077670787084544,333309749600.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/frag/batch_20260422_200323_frag/frag0p1,298171594100.0,27026,80 ToRs,0.2131615519355933,0.217723781779661,0.587819324322579,0.6570911370393347,0.5811374470338984,0.6495596832679642,0.0,0.0,0.0,0.0,30208,0.18684065760073404,0.18875794491525424,0.10542192522771617,0.1053363347457627,Hybrid-ksp,80,0.3746577723869857,0.3634136652542373,ocs_eps_global_ksp,42
0.019169797186154677,0.017710540254237288,0.10180087123380084,0.09636520127118645,1.9900026483050848,1.9632621136504553,2.2243025234958926,2.19462355384711,2.5644862288135593,2.5120602145746536,2.866424924147118,2.8080949951898857,333309749600.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/frag/batch_20260422_200323_frag/frag0p1,298171594100.0,27026,80 ToRs,0.08577057897138692,0.05429025423728814,0.27439905046209906,0.3067357206713877,0.2872417902542373,0.32106120032561236,0.0,0.0,0.08374070885564039,0.1263241525423729,30208,0.49920835589022927,0.4933461334745763,0.10542192522771617,0.1053363347457627,Hyacinth-dynamic,80,0.10488776263507174,0.10662738347457627,ocs_eps_preset_dynamic_greedy,42
0.025590168035096686,0.020822298728813558,0.15123846530290633,0.1264896716101695,2.155455508474576,2.003059888890811,2.4092355509509362,2.239111314460387,2.3957229872881354,2.3218969115927717,2.6777917560867315,2.595521818689569,333309749600.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/frag/batch_20260422_200323_frag/frag0p1,298171594100.0,27026,80 ToRs,0.15941851135098029,0.12013373940677965,0.15941851135098029,0.178205252114591,0.12013373940677965,0.13427810256789757,0.0,0.0,0.0,0.0,30208,0.5583309300833005,0.6272179555084746,0.10542192522771617,0.1053363347457627,Hyacinth-pruned,80,0.0,0.0,ocs_eps_pruned,42
0.021423965321133026,0.015989141949152543,0.20646281688942963,0.17422537076271186,2.4666644597457625,2.416799617302658,2.76855911421565,2.719466886119864,2.4666644597457625,2.416799617302658,2.76855911421565,2.719466886119864,343479364800.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/frag/batch_20260422_200323_frag/frag0p1,305251298200.0,26914,80 ToRs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30208,0.6608166727342218,0.7007415254237288,0.1112965450552155,0.10904396186440678,Optics-pruned,80,0.0,0.0,pure_ocs_pruned,43
0.020946887462044126,0.022179555084745763,0.12241057311982079,0.12192134533898305,1.1593617584745763,1.1662869818489894,1.301255851972951,1.3123466273926563,2.28614936440678,2.2873650571628166,2.565950806271829,2.5738226226485548,343479364800.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/frag/batch_20260422_200323_frag/frag0p1,305251298200.0,26914,80 ToRs,0.2144409596276277,0.2204382944915254,0.5605390376569137,0.6307379976279491,0.5633938029661016,0.632347477149439,0.0,0.0,0.0,0.0,30208,0.1848069567060059,0.1834613347457627,0.1112965450552155,0.10904396186440678,Hybrid-ksp,80,0.34609807802928605,0.3429555084745763,ocs_eps_global_ksp,43
0.025626209030418005,0.021219544491525424,0.12071159594737901,0.1156978283898305,1.9437897245762712,1.8939024630454306,2.1816898268559113,2.1310848433272938,2.5297934322033897,2.461698837985041,2.8394144311510736,2.7699890489769587,343479364800.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/frag/batch_20260422_200323_frag/frag0p1,305251298200.0,26914,80 ToRs,0.07865101304042006,0.05177436440677966,0.28389818746980516,0.3194521028248325,0.2930018538135593,0.32886230214758116,0.0,0.0,0.09520813781358198,0.1306938559322034,30208,0.4584674624971823,0.461036811440678,0.1112965450552155,0.10904396186440678,Hyacinth-dynamic,80,0.11003903661580312,0.11053363347457627,ocs_eps_preset_dynamic_greedy,43
0.034978025556194926,0.02684719279661017,0.17472908841247514,0.1502582097457627,2.1055349576271185,1.9629143255595074,2.363231032176562,2.2087393884177753,2.3477886652542375,2.2685882587261617,2.6351341309355725,2.5526943167640885,343479364800.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/frag/batch_20260422_200323_frag/frag0p1,305251298200.0,26914,80 ToRs,0.15283696658332704,0.12112685381355932,0.15283696658332704,0.17197746417315646,0.12112685381355932,0.1359515493795051,0.0,0.0,0.0,0.0,30208,0.5261593743927874,0.592723781779661,0.1112965450552155,0.10904396186440678,Hyacinth-pruned,80,0.0,0.0,ocs_eps_pruned,43
0.03934923546371377,0.030058262711864406,0.2030972762813154,0.17167637711864406,2.4651747881355934,2.4190659585508754,2.748809567753128,2.692791867122606,2.4651747881355934,2.4190659585508754,2.748809567753128,2.692791867122606,329451204000.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/frag/batch_20260422_200323_frag/frag0p1,295962046800.0,27091,80 ToRs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30208,0.6559021456786056,0.6950807733050848,0.10165134257636527,0.10318458686440678,Optics-pruned,80,0.0,0.0,pure_ocs_pruned,44
0.020644271799352718,0.020822298728813558,0.1147010484138343,0.11986890889830508,1.1485037076271187,1.1556198437811749,1.2806467092392309,1.2863823352231256,2.305614406779661,2.3113995737590325,2.5708907017090548,2.572942648334192,329451204000.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/frag/batch_20260422_200323_frag/frag0p1,295962046800.0,27091,80 ToRs,0.22765680649933215,0.22331832627118645,0.5778898649889287,0.6432801565555331,0.5785553495762712,0.645121996234912,0.0,0.0,0.0,0.0,30208,0.18511347222151903,0.1775688559322034,0.10165134257636527,0.10318458686440678,Hybrid-ksp,80,0.3502330584895965,0.3552370233050847,ocs_eps_global_ksp,44
0.023650393155036094,0.01903469279661017,0.11461729033474712,0.11059984110169492,1.9908964512711864,1.940193555340596,2.219962349119634,2.1597333499722233,2.5704118114406778,2.5027139831002105,2.866154811561035,2.7859049628656645,329451204000.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/frag/batch_20260422_200323_frag/frag0p1,295962046800.0,27091,80 ToRs,0.08907714448662328,0.051410222457627115,0.2812602138798072,0.3130858064467204,0.2897576800847458,0.3230962312207006,0.0,0.0,0.087216229448049,0.127880031779661,30208,0.4788207600540443,0.4774231991525424,0.10165134257636527,0.10318458686440678,Hyacinth-dynamic,80,0.10496683994513493,0.11046742584745763,ocs_eps_preset_dynamic_greedy,44
0.03409797919572939,0.02734375,0.16507743951058682,0.14734507415254236,2.1035818326271185,1.9745423835209295,2.3456129341847847,2.1979688701085167,2.3601363877118646,2.299362510752882,2.6316857997120815,2.559543548879119,329451204000.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/frag/batch_20260422_200323_frag/frag0p1,295962046800.0,27091,80 ToRs,0.16241006361597635,0.1282772775423729,0.16241006361597635,0.1807873393853012,0.1282772775423729,0.14303643276364844,0.0,0.0,0.0,0.0,30208,0.5367631751013422,0.593849311440678,0.10165134257636527,0.10318458686440678,Hyacinth-pruned,80,0.0,0.0,ocs_eps_pruned,44
0.022626777226757388,0.02002780720338983,0.1989756770757345,0.16154661016949154,2.4881488347457625,2.4619679731849615,2.775143996455472,2.729255616216216,2.4881488347457625,2.4619679731849615,2.775143996455472,2.729255616216216,352257019200.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/frag/batch_20260422_200323_frag/frag0p1,317758986900.0,27084,80 ToRs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30208,0.680463280602245,0.7150092690677966,0.09793426509526315,0.10341631355932203,Optics-pruned,80,0.0,0.0,pure_ocs_pruned,45
0.01784212395333867,0.01737950211864407,0.11775915124191796,0.11880958686440678,1.1306276483050848,1.1238020644671372,1.261039728252843,1.245809502547857,2.3084613347457625,2.322664710722108,2.574730468173091,2.574828663642117,352257019200.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/frag/batch_20260422_200323_frag/frag0p1,317758986900.0,27084,80 ToRs,0.23008909484350737,0.22772113347457626,0.5994313231274854,0.66450958054713,0.588916843220339,0.6568453699601241,0.0,0.0,0.0,0.0,30208,0.1670331365819949,0.17147775423728814,0.09793426509526315,0.10341631355932203,Hybrid-ksp,80,0.36934222828397795,0.3611957097457627,ocs_eps_global_ksp,45
0.020201962805912486,0.018571239406779662,0.12390329027118503,0.10914327330508475,1.9547470868644068,1.92737578811602,2.1802171023482497,2.1366245424670316,2.557567531779661,2.5098512518157365,2.852569782897652,2.782337422539158,352257019200.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/frag/batch_20260422_200323_frag/frag0p1,317758986900.0,27084,80 ToRs,0.08533786599418315,0.05207229872881356,0.29123773184985835,0.32285644003606306,0.3014102224576271,0.33617634027470095,0.0,0.0,0.09163464044891913,0.1328456038135593,30208,0.466722749977781,0.4674589512711864,0.09793426509526315,0.10341631355932203,Hyacinth-dynamic,80,0.11426522540675607,0.11649231991525423,ocs_eps_preset_dynamic_greedy,45
0.02872887081990047,0.02280852754237288,0.17632449267032235,0.1481395656779661,2.1327131885593222,1.9854812868978027,2.378710677891006,2.2010383612536626,2.3749006885593222,2.3101037425686592,2.648833259488997,2.560903993113782,352257019200.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/frag/batch_20260422_200323_frag/frag0p1,317758986900.0,27084,80 ToRs,0.16231122783542817,0.12109375,0.16231122783542817,0.17993281593005986,0.12109375,0.1350612907989957,0.0,0.0,0.0,0.0,30208,0.5347011435790858,0.604541843220339,0.09793426509526315,0.10341631355932203,Hyacinth-pruned,80,0.0,0.0,ocs_eps_pruned,45
0.022588927118995784,0.020226430084745763,0.19528155946979697,0.15869968220338984,2.5165188029661016,2.4608291144441075,2.7830496064433463,2.7360677530107718,2.5165188029661016,2.4608291144441075,2.7830496064433463,2.7360677530107718,328708006400.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/frag/batch_20260422_200323_frag/frag0p1,295641155600.0,27315,80 ToRs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30208,0.6815330869287886,0.7253045550847458,0.10059642648241865,0.09576933262711865,Optics-pruned,80,0.0,0.0,pure_ocs_pruned,46
0.016242084452008042,0.01612155720338983,0.10318039731203821,0.10566737288135593,1.1464181673728813,1.152103567076363,1.267838184147904,1.2809639643419117,2.342392743644068,2.3340347431829396,2.590481420464946,2.5950916939928237,328708006400.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/frag/batch_20260422_200323_frag/frag0p1,295641155600.0,27315,80 ToRs,0.22851141115375034,0.2323887711864407,0.5909655880532881,0.657063864825456,0.5979872881355932,0.661321618158521,0.0,0.0,0.0,0.0,30208,0.18901550370024695,0.18445444915254236,0.10059642648241865,0.09576933262711865,Hybrid-ksp,80,0.3624541768995378,0.3655985169491525,ocs_eps_global_ksp,46
0.016934643792114217,0.018802966101694914,0.11189205338443499,0.1023238877118644,2.02247748940678,1.9611457203617417,2.2366831411312464,2.1804958064505686,2.6090108580508473,2.5368872244177867,2.885337726523888,2.8206328050220892,328708006400.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/frag/batch_20260422_200323_frag/frag0p1,295641155600.0,27315,80 ToRs,0.08269306488057603,0.04978813559322034,0.2878707520280224,0.3200684992857605,0.2932666843220339,0.3243272926963207,0.0,0.0,0.0903136063679403,0.135692531779661,30208,0.48270612431300974,0.4898371292372881,0.10059642648241865,0.09576933262711865,Hyacinth-dynamic,80,0.11486408077950608,0.10778601694915255,ocs_eps_preset_dynamic_greedy,46
0.02654816076910745,0.02201403601694915,0.15729833710554852,0.1289393538135593,2.1386056673728815,1.9893721107122992,2.3651107450118984,2.211879260087698,2.4060182733050848,2.3216680781767534,2.6608456891817682,2.5813418431246316,328708006400.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/frag/batch_20260422_200323_frag/frag0p1,295641155600.0,27315,80 ToRs,0.16614798373222708,0.1337063029661017,0.16614798373222708,0.1847312915184668,0.1337063029661017,0.14786747208493503,0.0,0.0,0.0,0.0,30208,0.5494090919106983,0.6195709745762712,0.10059642648241865,0.09576933262711865,Hyacinth-pruned,80,0.0,0.0,ocs_eps_pruned,46
0.04231832020466296,0.03273967161016949,0.2258911101650984,0.1867386122881356,2.4847391419491527,2.416991283185273,2.7260477954528946,2.6606474089848593,2.4847391419491527,2.416991283185273,2.7260477954528946,2.6606474089848593,347421219200.0,/home/xuheng/Desktop/ToN2026/hyacinth/experiments/expe_logs_10round_80tor/frag/batch_20260422_200323_frag/frag0p1,315605162700.0,27534,80 ToRs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30208,0.6402128111580814,0.6920021186440678,0.09157775847215725,0.08851959745762712,Optics-pruned,80,0.0,0.0,pure_ocs_pruned,47
