scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,95.0,5770.778,1.948,5770.778,1.948,48,0
helios_t20,95.0,4272.314,1.442,4272.314,1.442,48,0
helios_t30,95.0,3410.412,1.151,3410.412,1.151,48,0
helios_t40,95.0,3176.961,1.073,3176.961,1.073,48,0
helios_t50,95.0,3163.142,1.068,3163.142,1.068,48,0
helios_t60,95.0,2628.480,0.887,2628.480,0.887,48,0
helios_t70,95.0,3031.114,1.023,3031.114,1.023,48,0
helios_t80,95.0,3553.334,1.200,3553.334,1.200,48,0
helios_t90,95.0,3159.310,1.067,3159.310,1.067,48,0
hyacinth_dynamic,95.0,2962.176,1.000,2962.176,1.000,48,0
hyacinth_preset_t10,95.0,4231.452,1.428,4231.452,1.428,48,0
hyacinth_preset_t20,95.0,3691.090,1.246,3691.090,1.246,48,0
hyacinth_preset_t30,95.0,3384.372,1.143,3384.372,1.143,48,0
hyacinth_preset_t40,95.0,3043.759,1.028,3043.759,1.028,48,0
hyacinth_preset_t50,95.0,3069.978,1.036,3069.978,1.036,48,0
hyacinth_preset_t60,95.0,2125.961,0.718,2125.961,0.718,48,0
hyacinth_preset_t70,95.0,2499.157,0.844,2499.157,0.844,48,0
hyacinth_preset_t80,95.0,2989.302,1.009,2989.302,1.009,48,0
hyacinth_preset_t90,95.0,3143.421,1.061,3143.421,1.061,48,0
