scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,99.0,6597.459,2.146,6597.459,2.146,48,0
helios_t20,99.0,6012.993,1.956,6012.993,1.956,48,0
helios_t30,99.0,4037.931,1.313,4037.931,1.313,48,0
helios_t40,99.0,3776.398,1.228,3776.398,1.228,48,0
helios_t50,99.0,3728.756,1.213,3728.756,1.213,48,0
helios_t60,99.0,2879.175,0.936,2879.175,0.936,48,0
helios_t70,99.0,3660.855,1.191,3660.855,1.191,48,0
helios_t80,99.0,4040.397,1.314,4040.397,1.314,48,0
helios_t90,99.0,3643.640,1.185,3643.640,1.185,48,0
hyacinth_dynamic,99.0,3074.827,1.000,3074.827,1.000,48,0
hyacinth_preset_t10,99.0,5210.756,1.695,5210.756,1.695,48,0
hyacinth_preset_t20,99.0,5269.808,1.714,5269.808,1.714,48,0
hyacinth_preset_t30,99.0,3657.205,1.189,3657.205,1.189,48,0
hyacinth_preset_t40,99.0,3193.452,1.039,3193.452,1.039,48,0
hyacinth_preset_t50,99.0,3255.064,1.059,3255.064,1.059,48,0
hyacinth_preset_t60,99.0,2239.418,0.728,2239.418,0.728,48,0
hyacinth_preset_t70,99.0,2873.000,0.934,2873.000,0.934,48,0
hyacinth_preset_t80,99.0,3426.642,1.114,3426.642,1.114,48,0
hyacinth_preset_t90,99.0,3631.010,1.181,3631.010,1.181,48,0
