scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1919.687911,1.061453,1919.687911,1.061453,48,0
pure_ocs_ksp,100.000000,2546.840318,1.408224,2546.840318,1.408224,48,0
eps_ecmp,100.000000,961.961907,0.531897,961.961907,0.531897,48,0
ocs_eps_large_small,100.000000,3088.788186,1.707883,3088.788186,1.707883,48,0
pure_ocs_ksp_greedy,100.000000,2023.642014,1.118932,2023.642014,1.118932,48,0
ocs_eps_preset_greedy,100.000000,2714.491517,1.500923,2714.491517,1.500923,48,0
ocs_eps_preset_dynamic_greedy,100.000000,1808.547984,1.000000,1808.547984,1.000000,48,0
pure_ocs_3hop_preset,100.000000,2119.027571,1.171673,2119.027571,1.171673,48,0
pure_ocs_pruned,100.000000,2119.027571,1.171673,2119.027571,1.171673,48,0
ocs_eps_pruned,100.000000,1796.830624,0.993521,1796.830624,0.993521,48,0
