scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,3381.154357,1.571617,3381.154357,1.571617,80,0
pure_ocs_ksp,100.000000,3416.461559,1.588028,3416.461559,1.588028,80,0
eps_ecmp,100.000000,2296.896186,1.067635,2296.896186,1.067635,80,0
ocs_eps_large_small,100.000000,2532.847813,1.177310,2532.847813,1.177310,80,0
pure_ocs_ksp_greedy,100.000000,2744.019505,1.275466,2744.019505,1.275466,80,0
ocs_eps_preset_greedy,100.000000,3691.151508,1.715709,3691.151508,1.715709,80,0
ocs_eps_preset_dynamic_greedy,100.000000,2151.386136,1.000000,2151.386136,1.000000,80,0
pure_ocs_3hop_preset,100.000000,2418.006318,1.123929,2418.006318,1.123929,80,0
pure_ocs_pruned,100.000000,2418.006318,1.123929,2418.006318,1.123929,80,0
ocs_eps_pruned,100.000000,2456.927519,1.142021,2456.927519,1.142021,80,0
