seed,scheduler,avg_solve_time_ms
42,ocs_eps_global_ksp,0.000
42,pure_ocs_ksp,0.000
42,eps_ecmp,0.000
42,pure_ocs_ksp_greedy,0.099
42,ocs_eps_preset_dynamic_greedy,0.201
42,pure_ocs_pruned,0.746
42,ocs_eps_pruned,0.544
42,ocs_eps_large_small,0.000
42,ocs_eps_preset_greedy,0.110
42,pure_ocs_3hop_preset,0.449
43,ocs_eps_global_ksp,0.000
43,pure_ocs_ksp,0.000
43,eps_ecmp,0.000
43,pure_ocs_ksp_greedy,0.098
43,ocs_eps_preset_dynamic_greedy,0.203
43,pure_ocs_pruned,0.421
43,ocs_eps_pruned,0.635
43,ocs_eps_large_small,0.000
43,ocs_eps_preset_greedy,0.110
43,pure_ocs_3hop_preset,0.438
44,ocs_eps_global_ksp,0.000
44,pure_ocs_ksp,0.000
44,eps_ecmp,0.000
44,pure_ocs_ksp_greedy,0.123
44,ocs_eps_preset_dynamic_greedy,0.199
44,pure_ocs_pruned,0.414
44,ocs_eps_pruned,0.558
44,ocs_eps_large_small,0.000
44,ocs_eps_preset_greedy,0.108
44,pure_ocs_3hop_preset,0.435
45,ocs_eps_global_ksp,0.000
45,pure_ocs_ksp,0.000
45,eps_ecmp,0.000
45,pure_ocs_ksp_greedy,0.129
45,ocs_eps_preset_dynamic_greedy,0.200
45,pure_ocs_pruned,0.421
45,ocs_eps_pruned,0.555
45,ocs_eps_large_small,0.000
45,ocs_eps_preset_greedy,0.109
45,pure_ocs_3hop_preset,0.445
46,ocs_eps_global_ksp,0.000
46,pure_ocs_ksp,0.000
46,eps_ecmp,0.000
46,pure_ocs_ksp_greedy,0.124
46,ocs_eps_preset_dynamic_greedy,0.193
46,pure_ocs_pruned,0.660
46,ocs_eps_pruned,0.360
46,ocs_eps_large_small,0.000
46,ocs_eps_preset_greedy,0.107
46,pure_ocs_3hop_preset,0.444
47,ocs_eps_global_ksp,0.000
47,pure_ocs_ksp,0.000
47,eps_ecmp,0.000
47,pure_ocs_ksp_greedy,0.095
47,ocs_eps_preset_dynamic_greedy,0.194
47,pure_ocs_pruned,0.422
47,ocs_eps_pruned,0.358
47,ocs_eps_large_small,0.000
47,ocs_eps_preset_greedy,0.108
47,pure_ocs_3hop_preset,0.439
48,ocs_eps_global_ksp,0.000
48,pure_ocs_ksp,0.000
48,eps_ecmp,0.000
48,pure_ocs_ksp_greedy,0.099
48,ocs_eps_preset_dynamic_greedy,0.202
48,pure_ocs_pruned,0.746
48,ocs_eps_pruned,0.375
48,ocs_eps_large_small,0.000
48,ocs_eps_preset_greedy,0.111
48,pure_ocs_3hop_preset,0.454
49,ocs_eps_global_ksp,0.000
49,pure_ocs_ksp,0.000
49,eps_ecmp,0.000
49,pure_ocs_ksp_greedy,0.098
49,ocs_eps_preset_dynamic_greedy,0.200
49,pure_ocs_pruned,0.432
49,ocs_eps_pruned,0.370
49,ocs_eps_large_small,0.000
49,ocs_eps_preset_greedy,0.107
49,pure_ocs_3hop_preset,0.449
50,ocs_eps_global_ksp,0.000
50,pure_ocs_ksp,0.000
50,eps_ecmp,0.000
50,pure_ocs_ksp_greedy,0.117
50,ocs_eps_preset_dynamic_greedy,0.200
50,pure_ocs_pruned,0.425
50,ocs_eps_pruned,0.366
50,ocs_eps_large_small,0.000
50,ocs_eps_preset_greedy,0.110
50,pure_ocs_3hop_preset,0.444
51,ocs_eps_global_ksp,0.000
51,pure_ocs_ksp,0.000
51,eps_ecmp,0.000
51,pure_ocs_ksp_greedy,0.125
51,ocs_eps_preset_dynamic_greedy,0.202
51,pure_ocs_pruned,0.430
51,ocs_eps_pruned,0.639
51,ocs_eps_large_small,0.000
51,ocs_eps_preset_greedy,0.108
51,pure_ocs_3hop_preset,0.458
