scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,95.0,6279.097,1.885,6279.097,1.885,48,0
helios_t20,95.0,4792.844,1.439,4792.844,1.439,48,0
helios_t30,95.0,4333.920,1.301,4333.920,1.301,48,0
helios_t40,95.0,4483.675,1.346,4483.675,1.346,48,0
helios_t50,95.0,4053.107,1.217,4053.107,1.217,48,0
helios_t60,95.0,3197.505,0.960,3197.505,0.960,48,0
helios_t70,95.0,3347.697,1.005,3347.697,1.005,48,0
helios_t80,95.0,3359.511,1.009,3359.511,1.009,48,0
helios_t90,95.0,3881.531,1.165,3881.531,1.165,48,0
hyacinth_dynamic,95.0,3330.627,1.000,3330.627,1.000,48,0
hyacinth_preset_t10,95.0,5097.548,1.531,5097.548,1.531,48,0
hyacinth_preset_t20,95.0,3711.609,1.114,3711.609,1.114,48,0
hyacinth_preset_t30,95.0,3337.225,1.002,3337.225,1.002,48,0
hyacinth_preset_t40,95.0,3215.704,0.965,3215.704,0.965,48,0
hyacinth_preset_t50,95.0,2816.747,0.846,2816.747,0.846,48,0
hyacinth_preset_t60,95.0,3253.717,0.977,3253.717,0.977,48,0
hyacinth_preset_t70,95.0,3254.275,0.977,3254.275,0.977,48,0
hyacinth_preset_t80,95.0,3224.663,0.968,3224.663,0.968,48,0
hyacinth_preset_t90,95.0,3697.295,1.110,3697.295,1.110,48,0
