scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,95.0,1837.973,1.148,1837.973,1.148,80,0
helios_t20,95.0,1380.722,0.863,1380.722,0.863,80,0
helios_t30,95.0,1541.669,0.963,1541.669,0.963,80,0
helios_t40,95.0,1894.041,1.183,1894.041,1.183,80,0
helios_t50,95.0,1981.083,1.238,1981.083,1.238,80,0
helios_t60,95.0,2179.510,1.362,2179.510,1.362,80,0
helios_t70,95.0,2186.733,1.366,2186.733,1.366,80,0
helios_t80,95.0,2681.235,1.675,2681.235,1.675,80,0
helios_t90,95.0,3280.453,2.050,3280.453,2.050,80,0
hyacinth_dynamic,95.0,1600.417,1.000,1600.417,1.000,80,0
hyacinth_preset_t10,95.0,1555.624,0.972,1555.624,0.972,80,0
hyacinth_preset_t20,95.0,1359.961,0.850,1359.961,0.850,80,0
hyacinth_preset_t30,95.0,1444.292,0.902,1444.292,0.902,80,0
hyacinth_preset_t40,95.0,1451.046,0.907,1451.046,0.907,80,0
hyacinth_preset_t50,95.0,1789.967,1.118,1789.967,1.118,80,0
hyacinth_preset_t60,95.0,2158.194,1.349,2158.194,1.349,80,0
hyacinth_preset_t70,95.0,2469.985,1.543,2469.985,1.543,80,0
hyacinth_preset_t80,95.0,2845.249,1.778,2845.249,1.778,80,0
hyacinth_preset_t90,95.0,3388.538,2.117,3388.538,2.117,80,0
