scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,100.0,2304.653,1.089,2304.653,1.089,80,0
helios_t20,100.0,1942.112,0.918,1942.112,0.918,80,0
helios_t30,100.0,1760.963,0.832,1760.963,0.832,80,0
helios_t40,100.0,2226.801,1.053,2226.801,1.053,80,0
helios_t50,100.0,3148.977,1.488,3148.977,1.488,80,0
helios_t60,100.0,2683.041,1.268,2683.041,1.268,80,0
helios_t70,100.0,2378.385,1.124,2378.385,1.124,80,0
helios_t80,100.0,4890.841,2.312,4890.841,2.312,80,0
helios_t90,100.0,3766.296,1.780,3766.296,1.780,80,0
hyacinth_dynamic,100.0,2115.626,1.000,2115.626,1.000,80,0
hyacinth_preset_t10,100.0,1651.515,0.781,1651.515,0.781,80,0
hyacinth_preset_t20,100.0,1812.030,0.856,1812.030,0.856,80,0
hyacinth_preset_t30,100.0,2238.001,1.058,2238.001,1.058,80,0
hyacinth_preset_t40,100.0,1628.214,0.770,1628.214,0.770,80,0
hyacinth_preset_t50,100.0,2126.384,1.005,2126.384,1.005,80,0
hyacinth_preset_t60,100.0,2480.107,1.172,2480.107,1.172,80,0
hyacinth_preset_t70,100.0,2972.851,1.405,2972.851,1.405,80,0
hyacinth_preset_t80,100.0,3356.311,1.586,3356.311,1.586,80,0
hyacinth_preset_t90,100.0,4187.271,1.979,4187.271,1.979,80,0
