scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.0,3203.274,1.555,3203.274,1.555,80,0
pure_ocs_ksp,99.0,2216.352,1.076,2216.352,1.076,80,0
eps_ecmp,99.0,2425.149,1.178,2425.149,1.178,80,0
ocs_eps_large_small,99.0,2226.108,1.081,2226.108,1.081,80,0
pure_ocs_ksp_greedy,99.0,1826.158,0.887,1826.158,0.887,80,0
ocs_eps_preset_greedy,99.0,2346.052,1.139,2346.052,1.139,80,0
ocs_eps_preset_dynamic_greedy,99.0,2059.401,1.000,2059.401,1.000,80,0
pure_ocs_3hop_preset,99.0,2860.826,1.389,2860.826,1.389,80,0
pure_ocs_pruned,99.0,2860.826,1.389,2860.826,1.389,80,0
ocs_eps_pruned,99.0,2277.432,1.106,2277.432,1.106,80,0
