scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,4067.445,1.927,4067.445,1.927,80,0
pure_ocs_ksp,100.0,3014.482,1.428,3014.482,1.428,80,0
eps_ecmp,100.0,4193.044,1.987,4193.044,1.987,80,0
ocs_eps_large_small,100.0,2608.079,1.236,2608.079,1.236,80,0
pure_ocs_ksp_greedy,100.0,2236.083,1.060,2236.083,1.060,80,0
ocs_eps_preset_greedy,100.0,2664.013,1.262,2664.013,1.262,80,0
ocs_eps_preset_dynamic_greedy,100.0,2110.479,1.000,2110.479,1.000,80,0
pure_ocs_3hop_preset,100.0,2316.476,1.098,2316.476,1.098,80,0
pure_ocs_pruned,100.0,2316.476,1.098,2316.476,1.098,80,0
ocs_eps_pruned,100.0,3157.357,1.496,3157.357,1.496,80,0
