scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.0,3752.188,1.916,3752.188,1.916,80,0
pure_ocs_ksp,99.0,2545.811,1.300,2545.811,1.300,80,0
eps_ecmp,99.0,2995.351,1.530,2995.351,1.530,80,0
ocs_eps_large_small,99.0,2359.464,1.205,2359.464,1.205,80,0
pure_ocs_ksp_greedy,99.0,2235.572,1.142,2235.572,1.142,80,0
ocs_eps_preset_greedy,99.0,2585.977,1.320,2585.977,1.320,80,0
ocs_eps_preset_dynamic_greedy,99.0,1958.357,1.000,1958.357,1.000,80,0
pure_ocs_3hop_preset,99.0,2113.520,1.079,2113.520,1.079,80,0
pure_ocs_pruned,99.0,2113.520,1.079,2113.520,1.079,80,0
ocs_eps_pruned,99.0,2255.004,1.151,2255.004,1.151,80,0
