scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,2032.274,1.827,2032.274,1.827,80,0
pure_ocs_ksp,100.0,1299.924,1.169,1299.924,1.169,80,0
eps_ecmp,100.0,1154.541,1.038,1154.541,1.038,80,0
ocs_eps_large_small,100.0,1198.788,1.078,1198.788,1.078,80,0
pure_ocs_ksp_greedy,100.0,1148.820,1.033,1148.820,1.033,80,0
ocs_eps_preset_greedy,100.0,1308.607,1.177,1308.607,1.177,80,0
ocs_eps_preset_dynamic_greedy,100.0,1112.053,1.000,1112.053,1.000,80,0
pure_ocs_3hop_preset,100.0,1176.396,1.058,1176.396,1.058,80,0
pure_ocs_pruned,100.0,1176.396,1.058,1176.396,1.058,80,0
ocs_eps_pruned,100.0,1120.234,1.007,1120.234,1.007,80,0
