scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1554.030668,2.530565,1554.030668,2.530565,80,0
pure_ocs_ksp,100.000000,785.415040,1.278961,785.415040,1.278961,80,0
eps_ecmp,100.000000,487.558843,0.793935,487.558843,0.793935,80,0
ocs_eps_large_small,100.000000,789.021384,1.284833,789.021384,1.284833,80,0
pure_ocs_ksp_greedy,100.000000,737.462104,1.200875,737.462104,1.200875,80,0
ocs_eps_preset_greedy,100.000000,689.293290,1.122437,689.293290,1.122437,80,0
ocs_eps_preset_dynamic_greedy,100.000000,614.104126,1.000000,614.104126,1.000000,80,0
pure_ocs_3hop_preset,100.000000,693.536464,1.129347,693.536464,1.129347,80,0
pure_ocs_pruned,100.000000,693.536464,1.129347,693.536464,1.129347,80,0
ocs_eps_pruned,100.000000,650.759302,1.059689,650.759302,1.059689,80,0
