scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,99.0,3298.320,1.579,3298.320,1.579,80,0
helios_t20,99.0,2427.021,1.162,2427.021,1.162,80,0
helios_t30,99.0,2259.999,1.082,2259.999,1.082,80,0
helios_t40,99.0,2237.934,1.071,2237.934,1.071,80,0
helios_t50,99.0,2731.258,1.307,2731.258,1.307,80,0
helios_t60,99.0,2694.030,1.290,2694.030,1.290,80,0
helios_t70,99.0,4592.619,2.198,4592.619,2.198,80,0
helios_t80,99.0,3524.713,1.687,3524.713,1.687,80,0
helios_t90,99.0,3717.831,1.780,3717.831,1.780,80,0
hyacinth_dynamic,99.0,2089.079,1.000,2089.079,1.000,80,0
hyacinth_preset_t10,99.0,2360.207,1.130,2360.207,1.130,80,0
hyacinth_preset_t20,99.0,2666.095,1.276,2666.095,1.276,80,0
hyacinth_preset_t30,99.0,2392.416,1.145,2392.416,1.145,80,0
hyacinth_preset_t40,99.0,2498.007,1.196,2498.007,1.196,80,0
hyacinth_preset_t50,99.0,3131.868,1.499,3131.868,1.499,80,0
hyacinth_preset_t60,99.0,3447.008,1.650,3447.008,1.650,80,0
hyacinth_preset_t70,99.0,4184.777,2.003,4184.777,2.003,80,0
hyacinth_preset_t80,99.0,4339.268,2.077,4339.268,2.077,80,0
hyacinth_preset_t90,99.0,4938.859,2.364,4938.859,2.364,80,0
