scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,95.0,2245.873,1.263,2245.873,1.263,80,0
helios_t20,95.0,1929.731,1.085,1929.731,1.085,80,0
helios_t30,95.0,2191.992,1.233,2191.992,1.233,80,0
helios_t40,95.0,1941.799,1.092,1941.799,1.092,80,0
helios_t50,95.0,2278.177,1.281,2278.177,1.281,80,0
helios_t60,95.0,2288.556,1.287,2288.556,1.287,80,0
helios_t70,95.0,3611.066,2.031,3611.066,2.031,80,0
helios_t80,95.0,2872.270,1.616,2872.270,1.616,80,0
helios_t90,95.0,3514.248,1.977,3514.248,1.977,80,0
hyacinth_dynamic,95.0,1777.911,1.000,1777.911,1.000,80,0
hyacinth_preset_t10,95.0,1981.116,1.114,1981.116,1.114,80,0
hyacinth_preset_t20,95.0,2099.493,1.181,2099.493,1.181,80,0
hyacinth_preset_t30,95.0,1961.025,1.103,1961.025,1.103,80,0
hyacinth_preset_t40,95.0,2084.108,1.172,2084.108,1.172,80,0
hyacinth_preset_t50,95.0,2316.026,1.303,2316.026,1.303,80,0
hyacinth_preset_t60,95.0,2566.256,1.443,2566.256,1.443,80,0
hyacinth_preset_t70,95.0,2909.064,1.636,2909.064,1.636,80,0
hyacinth_preset_t80,95.0,3566.584,2.006,3566.584,2.006,80,0
hyacinth_preset_t90,95.0,4395.616,2.472,4395.616,2.472,80,0
