scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,100.0,3343.225,1.554,3343.225,1.554,80,0
helios_t20,100.0,2532.848,1.177,2532.848,1.177,80,0
helios_t30,100.0,2412.963,1.122,2412.963,1.122,80,0
helios_t40,100.0,2523.874,1.173,2523.874,1.173,80,0
helios_t50,100.0,3266.078,1.518,3266.078,1.518,80,0
helios_t60,100.0,3638.797,1.691,3638.797,1.691,80,0
helios_t70,100.0,6064.996,2.819,6064.996,2.819,80,0
helios_t80,100.0,3573.042,1.661,3573.042,1.661,80,0
helios_t90,100.0,3764.804,1.750,3764.804,1.750,80,0
hyacinth_dynamic,100.0,2151.386,1.000,2151.386,1.000,80,0
hyacinth_preset_t10,100.0,2366.393,1.100,2366.393,1.100,80,0
hyacinth_preset_t20,100.0,3691.152,1.716,3691.152,1.716,80,0
hyacinth_preset_t30,100.0,2641.811,1.228,2641.811,1.228,80,0
hyacinth_preset_t40,100.0,2502.440,1.163,2502.440,1.163,80,0
hyacinth_preset_t50,100.0,5258.252,2.444,5258.252,2.444,80,0
hyacinth_preset_t60,100.0,3736.787,1.737,3736.787,1.737,80,0
hyacinth_preset_t70,100.0,4882.742,2.270,4882.742,2.270,80,0
hyacinth_preset_t80,100.0,4803.676,2.233,4803.676,2.233,80,0
hyacinth_preset_t90,100.0,5355.238,2.489,5355.238,2.489,80,0
