scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,1.226545,20,20,20
pure_ocs_ksp,0.967592,20,20,20
eps_ecmp,1.283687,20,20,20
ocs_eps_large_small,0.822952,20,20,20
pure_ocs_ksp_greedy,1.024157,20,20,20
ocs_eps_preset_greedy,0.955382,20,20,20
ocs_eps_preset_dynamic_greedy,1.000000,20,20,20
pure_ocs_3hop_preset,1.142286,20,20,20
pure_ocs_pruned,1.142286,20,20,20
ocs_eps_pruned,1.126521,20,20,20
