seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,2.639
42,pure_ocs_ksp,1.088
42,eps_ecmp,1.018
42,pure_ocs_ksp_greedy,2.772
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,1.031
42,ocs_eps_pruned,1.156
42,ocs_eps_large_small,1.032
42,ocs_eps_preset_greedy,1.304
42,pure_ocs_3hop_preset,1.031
43,ocs_eps_global_ksp,1.736
43,pure_ocs_ksp,0.875
43,eps_ecmp,1.855
43,pure_ocs_ksp_greedy,0.886
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,1.010
43,ocs_eps_pruned,1.053
43,ocs_eps_large_small,1.328
43,ocs_eps_preset_greedy,1.042
43,pure_ocs_3hop_preset,1.010
44,ocs_eps_global_ksp,0.954
44,pure_ocs_ksp,0.732
44,eps_ecmp,0.804
44,pure_ocs_ksp_greedy,0.831
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,0.658
44,ocs_eps_pruned,0.618
44,ocs_eps_large_small,0.515
44,ocs_eps_preset_greedy,0.872
44,pure_ocs_3hop_preset,0.658
45,ocs_eps_global_ksp,1.431
45,pure_ocs_ksp,1.204
45,eps_ecmp,1.200
45,pure_ocs_ksp_greedy,0.919
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,0.906
45,ocs_eps_pruned,1.007
45,ocs_eps_large_small,1.254
45,ocs_eps_preset_greedy,1.015
45,pure_ocs_3hop_preset,0.906
46,ocs_eps_global_ksp,1.478
46,pure_ocs_ksp,1.052
46,eps_ecmp,0.963
46,pure_ocs_ksp_greedy,0.964
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,0.950
46,ocs_eps_pruned,1.083
46,ocs_eps_large_small,1.005
46,ocs_eps_preset_greedy,1.066
46,pure_ocs_3hop_preset,0.950
47,ocs_eps_global_ksp,1.407
47,pure_ocs_ksp,1.089
47,eps_ecmp,0.952
47,pure_ocs_ksp_greedy,0.865
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,0.893
47,ocs_eps_pruned,0.825
47,ocs_eps_large_small,1.081
47,ocs_eps_preset_greedy,0.776
47,pure_ocs_3hop_preset,0.893
48,ocs_eps_global_ksp,1.884
48,pure_ocs_ksp,1.682
48,eps_ecmp,1.031
48,pure_ocs_ksp_greedy,1.351
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,0.989
48,ocs_eps_pruned,1.145
48,ocs_eps_large_small,1.204
48,ocs_eps_preset_greedy,1.141
48,pure_ocs_3hop_preset,0.989
49,ocs_eps_global_ksp,1.245
49,pure_ocs_ksp,1.234
49,eps_ecmp,2.086
49,pure_ocs_ksp_greedy,1.141
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,0.935
49,ocs_eps_pruned,1.230
49,ocs_eps_large_small,0.901
49,ocs_eps_preset_greedy,1.135
49,pure_ocs_3hop_preset,0.935
50,ocs_eps_global_ksp,1.287
50,pure_ocs_ksp,0.882
50,eps_ecmp,1.596
50,pure_ocs_ksp_greedy,0.924
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,1.295
50,ocs_eps_pruned,0.949
50,ocs_eps_large_small,0.906
50,ocs_eps_preset_greedy,1.276
50,pure_ocs_3hop_preset,1.295
51,ocs_eps_global_ksp,1.607
51,pure_ocs_ksp,1.157
51,eps_ecmp,1.102
51,pure_ocs_ksp_greedy,1.006
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,0.917
51,ocs_eps_pruned,0.898
51,ocs_eps_large_small,1.167
51,ocs_eps_preset_greedy,0.772
51,pure_ocs_3hop_preset,0.917
