scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,2074.649,1.155,2074.649,1.155,48,0
pure_ocs_ksp,100.0,2318.027,1.290,2318.027,1.290,48,0
eps_ecmp,100.0,1260.779,0.702,1260.779,0.702,48,0
ocs_eps_large_small,100.0,3015.417,1.679,3015.417,1.679,48,0
pure_ocs_ksp_greedy,100.0,2097.684,1.168,2097.684,1.168,48,0
ocs_eps_preset_greedy,100.0,2636.273,1.468,2636.273,1.468,48,0
ocs_eps_preset_dynamic_greedy,100.0,1796.241,1.000,1796.241,1.000,48,0
pure_ocs_3hop_preset,100.0,2056.728,1.145,2056.728,1.145,48,0
pure_ocs_pruned,100.0,2056.728,1.145,2056.728,1.145,48,0
ocs_eps_pruned,100.0,1815.947,1.011,1815.947,1.011,48,0
