scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.000000,3643.738455,2.051251,3643.738455,2.051251,80,0
pure_ocs_ksp,95.000000,1812.915877,1.020585,1812.915877,1.020585,80,0
eps_ecmp,95.000000,1801.536423,1.014179,1801.536423,1.014179,80,0
ocs_eps_large_small,95.000000,1528.708506,0.860590,1528.708506,0.860590,80,0
pure_ocs_ksp_greedy,95.000000,1728.442636,0.973031,1728.442636,0.973031,80,0
ocs_eps_preset_greedy,95.000000,1581.168369,0.890122,1581.168369,0.890122,80,0
ocs_eps_preset_dynamic_greedy,95.000000,1776.349803,1.000000,1776.349803,1.000000,80,0
pure_ocs_3hop_preset,95.000000,1655.631598,0.932041,1655.631598,0.932041,80,0
pure_ocs_pruned,95.000000,1655.631598,0.932041,1655.631598,0.932041,80,0
ocs_eps_pruned,95.000000,1646.592845,0.926953,1646.592845,0.926953,80,0
