scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.000000,1794.668107,1.668157,1794.668107,1.668157,80,0
pure_ocs_ksp,95.000000,1508.271432,1.401949,1508.271432,1.401949,80,0
eps_ecmp,95.000000,1521.489280,1.414235,1521.489280,1.414235,80,0
ocs_eps_large_small,95.000000,1012.576225,0.941197,1012.576225,0.941197,80,0
pure_ocs_ksp_greedy,95.000000,1172.388670,1.089744,1172.388670,1.089744,80,0
ocs_eps_preset_greedy,95.000000,1031.806592,0.959072,1031.806592,0.959072,80,0
ocs_eps_preset_dynamic_greedy,95.000000,1075.838709,1.000000,1075.838709,1.000000,80,0
pure_ocs_3hop_preset,95.000000,1065.542522,0.990430,1065.542522,0.990430,80,0
pure_ocs_pruned,95.000000,1065.542522,0.990430,1065.542522,0.990430,80,0
ocs_eps_pruned,95.000000,1054.005227,0.979706,1054.005227,0.979706,80,0
