scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,2319.347,1.214,2319.347,1.214,40,0
pure_ocs_ksp,100.0,2575.930,1.349,2575.930,1.349,40,0
eps_ecmp,100.0,1247.042,0.653,1247.042,0.653,40,0
ocs_eps_large_small,100.0,3338.423,1.748,3338.423,1.748,40,0
pure_ocs_ksp_greedy,100.0,2335.713,1.223,2335.713,1.223,40,0
ocs_eps_preset_greedy,100.0,2965.488,1.553,2965.488,1.553,40,0
ocs_eps_preset_dynamic_greedy,100.0,1910.109,1.000,1910.109,1.000,40,0
pure_ocs_3hop_preset,100.0,2284.870,1.196,2284.870,1.196,40,0
pure_ocs_pruned,100.0,2284.870,1.196,2284.870,1.196,40,0
ocs_eps_pruned,100.0,1857.278,0.972,1857.278,0.972,40,0
