scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,1537.328,2.518,1537.328,2.518,80,0
pure_ocs_ksp,100.0,754.670,1.236,754.670,1.236,80,0
eps_ecmp,100.0,502.835,0.824,502.835,0.824,80,0
ocs_eps_large_small,100.0,715.747,1.172,715.747,1.172,80,0
pure_ocs_ksp_greedy,100.0,716.412,1.174,716.412,1.174,80,0
ocs_eps_preset_greedy,100.0,650.735,1.066,650.735,1.066,80,0
ocs_eps_preset_dynamic_greedy,100.0,610.466,1.000,610.466,1.000,80,0
pure_ocs_3hop_preset,100.0,650.233,1.065,650.233,1.065,80,0
pure_ocs_pruned,100.0,650.233,1.065,650.233,1.065,80,0
ocs_eps_pruned,100.0,653.494,1.070,653.494,1.070,80,0
