scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,2035.267,1.028,2035.267,1.028,48,0
pure_ocs_ksp,100.0,2489.527,1.257,2489.527,1.257,48,0
eps_ecmp,100.0,1109.564,0.560,1109.564,0.560,48,0
ocs_eps_large_small,100.0,3250.423,1.641,3250.423,1.641,48,0
pure_ocs_ksp_greedy,100.0,2330.325,1.177,2330.325,1.177,48,0
ocs_eps_preset_greedy,100.0,2490.808,1.258,2490.808,1.258,48,0
ocs_eps_preset_dynamic_greedy,100.0,1980.543,1.000,1980.543,1.000,48,0
pure_ocs_3hop_preset,100.0,2176.832,1.099,2176.832,1.099,48,0
pure_ocs_pruned,100.0,2176.832,1.099,2176.832,1.099,48,0
ocs_eps_pruned,100.0,1795.387,0.907,1795.387,0.907,48,0
