scheduler,bytes,fct_ms,num_flows_in_bin
eps_ecmp,100.000000,0.006247,112
eps_ecmp,1000.000000,0.005763,64
eps_ecmp,10000.000000,0.060924,32
eps_ecmp,20000.000000,0.120941,136
eps_ecmp,30000.000000,0.161587,32
eps_ecmp,100000.000000,0.688002,272
eps_ecmp,200000.000000,1.448699,288
eps_ecmp,300000.000000,2.151845,512
eps_ecmp,400000.000000,2.873636,560
eps_ecmp,800000.000000,59.222811,2016
eps_ecmp,1000000.000000,64.210030,1120
eps_ecmp,2000000.000000,77.634018,3400
eps_ecmp,3000000.000000,82.910095,2312
eps_ecmp,10000000.000000,153.944646,4064
eps_ecmp,20000000.000000,194.476533,2632
eps_ecmp,30000000.000000,209.211774,1112
eps_ecmp,100000000.000000,264.515832,792
ocs_eps_global_ksp,100.000000,0.011560,112
ocs_eps_global_ksp,1000.000000,0.009440,64
ocs_eps_global_ksp,10000.000000,0.127008,32
ocs_eps_global_ksp,20000.000000,0.186424,136
ocs_eps_global_ksp,30000.000000,40.648915,32
ocs_eps_global_ksp,100000.000000,1.100277,272
ocs_eps_global_ksp,200000.000000,23.099369,288
ocs_eps_global_ksp,300000.000000,33.304266,512
ocs_eps_global_ksp,400000.000000,63.562758,560
ocs_eps_global_ksp,800000.000000,73.851160,2016
ocs_eps_global_ksp,1000000.000000,80.416161,1120
ocs_eps_global_ksp,2000000.000000,111.425402,3400
ocs_eps_global_ksp,3000000.000000,166.878911,2312
ocs_eps_global_ksp,10000000.000000,245.354737,4064
ocs_eps_global_ksp,20000000.000000,325.804500,2632
ocs_eps_global_ksp,30000000.000000,403.999460,1112
ocs_eps_global_ksp,100000000.000000,621.887576,792
ocs_eps_large_small,100.000000,0.010181,112
ocs_eps_large_small,1000.000000,0.005628,64
ocs_eps_large_small,10000.000000,0.127286,32
ocs_eps_large_small,20000.000000,0.195200,136
ocs_eps_large_small,30000.000000,139.355934,32
ocs_eps_large_small,100000.000000,1.109120,272
ocs_eps_large_small,200000.000000,1.760652,288
ocs_eps_large_small,300000.000000,3.582242,512
ocs_eps_large_small,400000.000000,54.583543,560
ocs_eps_large_small,800000.000000,69.878715,2016
