seed,scheduler,avg_solve_time_ms
42,ocs_eps_global_ksp,0.000
42,pure_ocs_ksp,0.000
42,eps_ecmp,0.000
42,pure_ocs_ksp_greedy,0.127
42,ocs_eps_preset_dynamic_greedy,0.281
42,pure_ocs_pruned,0.458
42,ocs_eps_pruned,0.839
42,ocs_eps_large_small,0.000
42,ocs_eps_preset_greedy,0.120
42,pure_ocs_3hop_preset,0.446
43,ocs_eps_global_ksp,0.000
43,pure_ocs_ksp,0.000
43,eps_ecmp,0.000
43,pure_ocs_ksp_greedy,0.125
43,ocs_eps_preset_dynamic_greedy,0.219
43,pure_ocs_pruned,0.647
43,ocs_eps_pruned,0.537
43,ocs_eps_large_small,0.000
43,ocs_eps_preset_greedy,0.119
43,pure_ocs_3hop_preset,0.443
44,ocs_eps_global_ksp,0.000
44,pure_ocs_ksp,0.000
44,eps_ecmp,0.000
44,pure_ocs_ksp_greedy,0.127
44,ocs_eps_preset_dynamic_greedy,0.298
44,pure_ocs_pruned,0.739
44,ocs_eps_pruned,0.805
44,ocs_eps_large_small,0.000
44,ocs_eps_preset_greedy,0.119
44,pure_ocs_3hop_preset,0.653
45,ocs_eps_global_ksp,0.000
45,pure_ocs_ksp,0.000
45,eps_ecmp,0.000
45,pure_ocs_ksp_greedy,0.125
45,ocs_eps_preset_dynamic_greedy,0.218
45,pure_ocs_pruned,0.719
45,ocs_eps_pruned,0.865
45,ocs_eps_large_small,0.000
45,ocs_eps_preset_greedy,0.120
45,pure_ocs_3hop_preset,0.451
46,ocs_eps_global_ksp,0.000
46,pure_ocs_ksp,0.000
46,eps_ecmp,0.000
46,pure_ocs_ksp_greedy,0.124
46,ocs_eps_preset_dynamic_greedy,0.213
46,pure_ocs_pruned,0.747
46,ocs_eps_pruned,0.738
46,ocs_eps_large_small,0.000
46,ocs_eps_preset_greedy,0.137
46,pure_ocs_3hop_preset,0.672
47,ocs_eps_global_ksp,0.000
47,pure_ocs_ksp,0.000
47,eps_ecmp,0.000
47,pure_ocs_ksp_greedy,0.124
47,ocs_eps_preset_dynamic_greedy,0.270
47,pure_ocs_pruned,0.646
47,ocs_eps_pruned,0.782
47,ocs_eps_large_small,0.000
47,ocs_eps_preset_greedy,0.149
47,pure_ocs_3hop_preset,0.444
48,ocs_eps_global_ksp,0.000
48,pure_ocs_ksp,0.000
48,eps_ecmp,0.000
48,pure_ocs_ksp_greedy,0.128
48,ocs_eps_preset_dynamic_greedy,0.221
48,pure_ocs_pruned,0.656
48,ocs_eps_pruned,0.467
48,ocs_eps_large_small,0.000
48,ocs_eps_preset_greedy,0.141
48,pure_ocs_3hop_preset,0.678
49,ocs_eps_global_ksp,0.000
49,pure_ocs_ksp,0.000
49,eps_ecmp,0.000
49,pure_ocs_ksp_greedy,0.129
49,ocs_eps_preset_dynamic_greedy,0.218
49,pure_ocs_pruned,0.443
49,ocs_eps_pruned,0.798
49,ocs_eps_large_small,0.000
49,ocs_eps_preset_greedy,0.153
49,pure_ocs_3hop_preset,0.752
50,ocs_eps_global_ksp,0.000
50,pure_ocs_ksp,0.000
50,eps_ecmp,0.000
50,pure_ocs_ksp_greedy,0.122
50,ocs_eps_preset_dynamic_greedy,0.220
50,pure_ocs_pruned,0.732
50,ocs_eps_pruned,0.842
50,ocs_eps_large_small,0.000
50,ocs_eps_preset_greedy,0.119
50,pure_ocs_3hop_preset,0.459
51,ocs_eps_global_ksp,0.000
51,pure_ocs_ksp,0.000
51,eps_ecmp,0.000
51,pure_ocs_ksp_greedy,0.103
51,ocs_eps_preset_dynamic_greedy,0.220
51,pure_ocs_pruned,0.662
51,ocs_eps_pruned,0.833
51,ocs_eps_large_small,0.000
51,ocs_eps_preset_greedy,0.143
51,pure_ocs_3hop_preset,0.796
