scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1269.019411,2.119619,1269.019411,2.119619,80,0
pure_ocs_ksp,100.000000,742.782950,1.240656,742.782950,1.240656,80,0
eps_ecmp,100.000000,615.983458,1.028866,615.983458,1.028866,80,0
ocs_eps_large_small,100.000000,723.004326,1.207620,723.004326,1.207620,80,0
pure_ocs_ksp_greedy,100.000000,679.204743,1.134463,679.204743,1.134463,80,0
ocs_eps_preset_greedy,100.000000,654.040464,1.092431,654.040464,1.092431,80,0
ocs_eps_preset_dynamic_greedy,100.000000,598.701623,1.000000,598.701623,1.000000,80,0
pure_ocs_3hop_preset,100.000000,686.656475,1.146909,686.656475,1.146909,80,0
pure_ocs_pruned,100.000000,686.656475,1.146909,686.656475,1.146909,80,0
ocs_eps_pruned,100.000000,617.825512,1.031942,617.825512,1.031942,80,0
