scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.000000,2044.437747,1.877041,2044.437747,1.877041,80,0
pure_ocs_ksp,95.000000,1231.059331,1.130261,1231.059331,1.130261,80,0
eps_ecmp,95.000000,1234.920860,1.133807,1234.920860,1.133807,80,0
ocs_eps_large_small,95.000000,1442.995899,1.324845,1442.995899,1.324845,80,0
pure_ocs_ksp_greedy,95.000000,1318.563938,1.210601,1318.563938,1.210601,80,0
ocs_eps_preset_greedy,95.000000,1214.722271,1.115262,1214.722271,1.115262,80,0
ocs_eps_preset_dynamic_greedy,95.000000,1089.181173,1.000000,1089.181173,1.000000,80,0
pure_ocs_3hop_preset,95.000000,1266.191384,1.162517,1266.191384,1.162517,80,0
pure_ocs_pruned,95.000000,1266.191384,1.162517,1266.191384,1.162517,80,0
ocs_eps_pruned,95.000000,1089.160466,0.999981,1089.160466,0.999981,80,0
