scheduler,bytes,fct_ms,num_flows_in_bin
eps_ecmp,1024.000000,0.007080,224
eps_ecmp,59114.000000,0.386336,752
eps_ecmp,79641.000000,0.518169,72
eps_ecmp,102961.000000,0.693817,176
eps_ecmp,165101.000000,1.262000,208
eps_ecmp,265083.000000,1.826847,1824
eps_ecmp,358501.000000,2.646125,1160
eps_ecmp,464488.000000,3.753611,1784
eps_ecmp,601754.000000,19.394478,1296
eps_ecmp,684979.000000,30.090547,2048
eps_ecmp,887736.000000,55.105291,1048
eps_ecmp,1150398.000000,44.211189,672
eps_ecmp,1367398.000000,47.227943,2688
eps_ecmp,1932240.000000,52.571658,1824
eps_ecmp,2614938.000000,50.341329,792
eps_ecmp,2977023.000000,66.468530,2448
eps_ecmp,4206969.000000,68.125186,2384
eps_ecmp,4789546.000000,58.151927,1952
eps_ecmp,6768798.000000,67.024573,632
eps_ecmp,8773464.000000,64.629964,1168
eps_ecmp,14116494.000000,99.962773,1208
eps_ecmp,18297863.000000,81.834318,352
eps_ecmp,29441802.000000,87.827584,552
eps_ecmp,36547643.000000,107.530672,2088
eps_ecmp,51607496.000000,111.175097,560
eps_ecmp,112490368.000000,137.333547,296
ocs_eps_global_ksp,1024.000000,0.008895,224
ocs_eps_global_ksp,59114.000000,0.506683,752
ocs_eps_global_ksp,79641.000000,0.709164,72
ocs_eps_global_ksp,102961.000000,0.778028,176
ocs_eps_global_ksp,165101.000000,1.413048,208
ocs_eps_global_ksp,265083.000000,1.942496,1824
ocs_eps_global_ksp,358501.000000,2.816988,1160
ocs_eps_global_ksp,464488.000000,4.544384,1784
ocs_eps_global_ksp,601754.000000,21.060278,1296
ocs_eps_global_ksp,684979.000000,24.851705,2048
ocs_eps_global_ksp,887736.000000,43.064893,1048
ocs_eps_global_ksp,1150398.000000,32.394656,672
ocs_eps_global_ksp,1367398.000000,43.768253,2688
ocs_eps_global_ksp,1932240.000000,57.731851,1824
ocs_eps_global_ksp,2614938.000000,56.153976,792
ocs_eps_global_ksp,2977023.000000,72.673330,2448
ocs_eps_global_ksp,4206969.000000,75.615254,2384
ocs_eps_global_ksp,4789546.000000,84.676378,1952
ocs_eps_global_ksp,6768798.000000,107.829954,632
ocs_eps_global_ksp,8773464.000000,91.440783,1168
ocs_eps_global_ksp,14116494.000000,117.503123,1208
ocs_eps_global_ksp,18297863.000000,112.264693,352
ocs_eps_global_ksp,29441802.000000,161.657956,552
ocs_eps_global_ksp,36547643.000000,161.121039,2088
ocs_eps_global_ksp,51607496.000000,212.026294,560
ocs_eps_global_ksp,112490368.000000,246.716666,296
ocs_eps_large_small,1024.000000,0.009621,224
ocs_eps_large_small,59114.000000,0.498518,752
ocs_eps_large_small,79641.000000,0.900933,72
ocs_eps_large_small,102961.000000,1.065576,176
ocs_eps_large_small,165101.000000,1.275933,208
ocs_eps_large_small,265083.000000,2.106931,1824
ocs_eps_large_small,358501.000000,3.524992,1160
ocs_eps_large_small,464488.000000,3.709939,1784
ocs_eps_large_small,601754.000000,5.189746,1296
ocs_eps_large_small,684979.000000,17.433560,2048
ocs_eps_large_small,887736.000000,26.458794,1048
ocs_eps_large_small,1150398.000000,21.874142,672
ocs_eps_large_small,1367398.000000,37.667021,2688
ocs_eps_large_small,1932240.000000,51.828599,1824
ocs_eps_large_small,2614938.000000,43.713304,792
ocs_eps_large_small,2977023.000000,64.359169,2448
ocs_eps_large_small,4206969.000000,61.578888,2384
ocs_eps_large_small,4789546.000000,61.685373,1952
ocs_eps_large_small,6768798.000000,64.384110,632
ocs_eps_large_small,8773464.000000,56.406111,1168
ocs_eps_large_small,14116494.000000,84.868620,1208
ocs_eps_large_small,18297863.000000,82.753204,352
