scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.0,3876.008,1.456,3876.008,1.456,48,0
pure_ocs_ksp,99.0,3129.417,1.176,3129.417,1.176,48,0
eps_ecmp,99.0,2095.962,0.787,2095.962,0.787,48,0
ocs_eps_large_small,99.0,6034.800,2.267,6034.800,2.267,48,0
pure_ocs_ksp_greedy,99.0,3391.018,1.274,3391.018,1.274,48,0
ocs_eps_preset_greedy,99.0,4656.506,1.749,4656.506,1.749,48,0
ocs_eps_preset_dynamic_greedy,99.0,2661.740,1.000,2661.740,1.000,48,0
pure_ocs_3hop_preset,99.0,3354.084,1.260,3354.084,1.260,48,0
pure_ocs_pruned,99.0,3354.084,1.260,3354.084,1.260,48,0
ocs_eps_pruned,99.0,2884.290,1.084,2884.290,1.084,48,0
