scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.000000,1535.661342,1.094447,1535.661342,1.094447,80,0
pure_ocs_ksp,95.000000,1176.806222,0.838695,1176.806222,0.838695,80,0
eps_ecmp,95.000000,1512.141196,1.077684,1512.141196,1.077684,80,0
ocs_eps_large_small,95.000000,1385.492178,0.987423,1385.492178,0.987423,80,0
pure_ocs_ksp_greedy,95.000000,1400.877165,0.998388,1400.877165,0.998388,80,0
ocs_eps_preset_greedy,95.000000,1597.443427,1.138478,1597.443427,1.138478,80,0
ocs_eps_preset_dynamic_greedy,95.000000,1403.139286,1.000000,1403.139286,1.000000,80,0
pure_ocs_3hop_preset,95.000000,1622.155854,1.156090,1622.155854,1.156090,80,0
pure_ocs_pruned,95.000000,1622.155854,1.156090,1622.155854,1.156090,80,0
ocs_eps_pruned,95.000000,1579.211333,1.125484,1579.211333,1.125484,80,0
