seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,1.105
42,pure_ocs_ksp,1.226
42,eps_ecmp,0.586
42,pure_ocs_ksp_greedy,1.093
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,1.051
42,ocs_eps_pruned,0.830
42,ocs_eps_large_small,1.626
42,ocs_eps_preset_greedy,1.369
42,pure_ocs_3hop_preset,1.051
43,ocs_eps_global_ksp,1.001
43,pure_ocs_ksp,1.166
43,eps_ecmp,0.519
43,pure_ocs_ksp_greedy,1.166
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,1.108
43,ocs_eps_pruned,0.900
43,ocs_eps_large_small,1.577
43,ocs_eps_preset_greedy,1.313
43,pure_ocs_3hop_preset,1.108
44,ocs_eps_global_ksp,1.024
44,pure_ocs_ksp,1.137
44,eps_ecmp,0.515
44,pure_ocs_ksp_greedy,1.129
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,1.227
44,ocs_eps_pruned,0.842
44,ocs_eps_large_small,1.564
44,ocs_eps_preset_greedy,1.394
44,pure_ocs_3hop_preset,1.227
45,ocs_eps_global_ksp,1.216
45,pure_ocs_ksp,1.244
45,eps_ecmp,0.668
45,pure_ocs_ksp_greedy,1.031
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.144
45,ocs_eps_pruned,1.022
45,ocs_eps_large_small,1.461
45,ocs_eps_preset_greedy,1.479
45,pure_ocs_3hop_preset,1.144
46,ocs_eps_global_ksp,1.053
46,pure_ocs_ksp,1.179
46,eps_ecmp,0.614
46,pure_ocs_ksp_greedy,1.089
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,1.116
46,ocs_eps_pruned,0.956
46,ocs_eps_large_small,1.502
46,ocs_eps_preset_greedy,1.284
46,pure_ocs_3hop_preset,1.116
47,ocs_eps_global_ksp,1.041
47,pure_ocs_ksp,1.352
47,eps_ecmp,0.532
47,pure_ocs_ksp_greedy,1.288
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,1.135
47,ocs_eps_pruned,0.886
47,ocs_eps_large_small,1.633
47,ocs_eps_preset_greedy,1.389
47,pure_ocs_3hop_preset,1.135
48,ocs_eps_global_ksp,1.013
48,pure_ocs_ksp,1.205
48,eps_ecmp,0.644
48,pure_ocs_ksp_greedy,1.171
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,1.143
48,ocs_eps_pruned,0.981
48,ocs_eps_large_small,1.551
48,ocs_eps_preset_greedy,1.317
48,pure_ocs_3hop_preset,1.143
49,ocs_eps_global_ksp,1.112
49,pure_ocs_ksp,1.237
49,eps_ecmp,0.619
49,pure_ocs_ksp_greedy,1.071
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,1.153
49,ocs_eps_pruned,1.113
49,ocs_eps_large_small,1.533
49,ocs_eps_preset_greedy,1.332
49,pure_ocs_3hop_preset,1.153
50,ocs_eps_global_ksp,1.036
50,pure_ocs_ksp,1.080
50,eps_ecmp,0.620
50,pure_ocs_ksp_greedy,1.120
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,1.163
50,ocs_eps_pruned,0.826
50,ocs_eps_large_small,1.480
50,ocs_eps_preset_greedy,1.412
50,pure_ocs_3hop_preset,1.163
51,ocs_eps_global_ksp,1.134
51,pure_ocs_ksp,1.098
51,eps_ecmp,0.621
51,pure_ocs_ksp_greedy,1.247
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,1.174
51,ocs_eps_pruned,0.984
51,ocs_eps_large_small,1.658
51,ocs_eps_preset_greedy,1.362
51,pure_ocs_3hop_preset,1.174
