scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.000000,1965.576491,1.669572,1965.576491,1.669572,80,0
pure_ocs_ksp,95.000000,1297.589373,1.102180,1297.589373,1.102180,80,0
eps_ecmp,95.000000,1499.062796,1.273313,1499.062796,1.273313,80,0
ocs_eps_large_small,95.000000,1445.787930,1.228061,1445.787930,1.228061,80,0
pure_ocs_ksp_greedy,95.000000,1176.552222,0.999371,1176.552222,0.999371,80,0
ocs_eps_preset_greedy,95.000000,1509.923015,1.282538,1509.923015,1.282538,80,0
ocs_eps_preset_dynamic_greedy,95.000000,1177.293287,1.000000,1177.293287,1.000000,80,0
pure_ocs_3hop_preset,95.000000,1421.361969,1.207313,1421.361969,1.207313,80,0
pure_ocs_pruned,95.000000,1421.361969,1.207313,1421.361969,1.207313,80,0
ocs_eps_pruned,95.000000,1475.187811,1.253033,1475.187811,1.253033,80,0
