scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1484.012323,1.957575,1484.012323,1.957575,80,0
pure_ocs_ksp,100.000000,908.485083,1.198391,908.485083,1.198391,80,0
eps_ecmp,100.000000,820.439196,1.082249,820.439196,1.082249,80,0
ocs_eps_large_small,100.000000,853.437390,1.125777,853.437390,1.125777,80,0
pure_ocs_ksp_greedy,100.000000,765.476549,1.009747,765.476549,1.009747,80,0
ocs_eps_preset_greedy,100.000000,831.942758,1.097424,831.942758,1.097424,80,0
ocs_eps_preset_dynamic_greedy,100.000000,758.087129,1.000000,758.087129,1.000000,80,0
pure_ocs_3hop_preset,100.000000,800.038840,1.055339,800.038840,1.055339,80,0
pure_ocs_pruned,100.000000,800.038840,1.055339,800.038840,1.055339,80,0
ocs_eps_pruned,100.000000,782.107071,1.031685,782.107071,1.031685,80,0
