scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.0,4157.053,1.488,4157.053,1.488,48,0
pure_ocs_ksp,95.0,3104.016,1.111,3104.016,1.111,48,0
eps_ecmp,95.0,1751.021,0.627,1751.021,0.627,48,0
ocs_eps_large_small,95.0,4688.968,1.678,4688.968,1.678,48,0
pure_ocs_ksp_greedy,95.0,3350.102,1.199,3350.102,1.199,48,0
ocs_eps_preset_greedy,95.0,3702.352,1.325,3702.352,1.325,48,0
ocs_eps_preset_dynamic_greedy,95.0,2794.611,1.000,2794.611,1.000,48,0
pure_ocs_3hop_preset,95.0,3006.016,1.076,3006.016,1.076,48,0
pure_ocs_pruned,95.0,3006.016,1.076,3006.016,1.076,48,0
ocs_eps_pruned,95.0,2307.180,0.826,2307.180,0.826,48,0
