scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,1.259,17,17,17
pure_ocs_ksp,1.169,17,17,17
eps_ecmp,0.713,17,17,17
ocs_eps_large_small,1.253,17,17,17
pure_ocs_ksp_greedy,1.206,17,17,17
ocs_eps_preset_greedy,2.477,17,17,17
ocs_eps_preset_dynamic_greedy,1.000,17,17,17
pure_ocs_3hop_preset,2.088,17,17,17
pure_ocs_pruned,2.088,17,17,17
ocs_eps_pruned,1.994,17,17,17
