scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.0,3350.770,0.926,3350.770,0.926,48,0
pure_ocs_ksp,99.0,4256.738,1.176,4256.738,1.176,48,0
eps_ecmp,99.0,2755.822,0.761,2755.822,0.761,48,0
ocs_eps_large_small,99.0,6470.771,1.788,6470.771,1.788,48,0
pure_ocs_ksp_greedy,99.0,4881.456,1.349,4881.456,1.349,48,0
ocs_eps_preset_greedy,99.0,3974.568,1.098,3974.568,1.098,48,0
ocs_eps_preset_dynamic_greedy,99.0,3619.252,1.000,3619.252,1.000,48,0
pure_ocs_3hop_preset,99.0,4469.891,1.235,4469.891,1.235,48,0
pure_ocs_pruned,99.0,4469.891,1.235,4469.891,1.235,48,0
ocs_eps_pruned,99.0,3907.291,1.080,3907.291,1.080,48,0
