seed,scheduler,avg_solve_time_ms
42,ocs_eps_global_ksp,0.000
42,pure_ocs_ksp,0.000
42,eps_ecmp,0.000
42,pure_ocs_ksp_greedy,0.126
42,ocs_eps_preset_dynamic_greedy,0.217
42,pure_ocs_pruned,0.734
42,ocs_eps_pruned,0.474
42,ocs_eps_large_small,0.000
42,ocs_eps_preset_greedy,0.119
42,pure_ocs_3hop_preset,0.731
43,ocs_eps_global_ksp,0.000
43,pure_ocs_ksp,0.000
43,eps_ecmp,0.000
43,pure_ocs_ksp_greedy,0.121
43,ocs_eps_preset_dynamic_greedy,0.303
43,pure_ocs_pruned,0.730
43,ocs_eps_pruned,0.801
43,ocs_eps_large_small,0.000
43,ocs_eps_preset_greedy,0.119
43,pure_ocs_3hop_preset,0.448
44,ocs_eps_global_ksp,0.000
44,pure_ocs_ksp,0.000
44,eps_ecmp,0.000
44,pure_ocs_ksp_greedy,0.102
44,ocs_eps_preset_dynamic_greedy,0.218
44,pure_ocs_pruned,0.416
44,ocs_eps_pruned,0.503
44,ocs_eps_large_small,0.000
44,ocs_eps_preset_greedy,0.140
44,pure_ocs_3hop_preset,0.439
45,ocs_eps_global_ksp,0.000
45,pure_ocs_ksp,0.000
45,eps_ecmp,0.000
45,pure_ocs_ksp_greedy,0.125
45,ocs_eps_preset_dynamic_greedy,0.279
45,pure_ocs_pruned,0.702
45,ocs_eps_pruned,0.455
45,ocs_eps_large_small,0.000
45,ocs_eps_preset_greedy,0.116
45,pure_ocs_3hop_preset,0.665
46,ocs_eps_global_ksp,0.000
46,pure_ocs_ksp,0.000
46,eps_ecmp,0.000
46,pure_ocs_ksp_greedy,0.125
46,ocs_eps_preset_dynamic_greedy,0.212
46,pure_ocs_pruned,0.743
46,ocs_eps_pruned,0.457
46,ocs_eps_large_small,0.000
46,ocs_eps_preset_greedy,0.140
46,pure_ocs_3hop_preset,0.762
47,ocs_eps_global_ksp,0.000
47,pure_ocs_ksp,0.000
47,eps_ecmp,0.000
47,pure_ocs_ksp_greedy,0.125
47,ocs_eps_preset_dynamic_greedy,0.276
47,pure_ocs_pruned,0.643
47,ocs_eps_pruned,1.066
47,ocs_eps_large_small,0.000
47,ocs_eps_preset_greedy,0.118
47,pure_ocs_3hop_preset,0.743
48,ocs_eps_global_ksp,0.000
48,pure_ocs_ksp,0.000
48,eps_ecmp,0.000
48,pure_ocs_ksp_greedy,0.127
48,ocs_eps_preset_dynamic_greedy,0.303
48,pure_ocs_pruned,0.439
48,ocs_eps_pruned,0.803
48,ocs_eps_large_small,0.000
48,ocs_eps_preset_greedy,0.143
48,pure_ocs_3hop_preset,0.452
49,ocs_eps_global_ksp,0.000
49,pure_ocs_ksp,0.000
49,eps_ecmp,0.000
49,pure_ocs_ksp_greedy,0.125
49,ocs_eps_preset_dynamic_greedy,0.309
49,pure_ocs_pruned,0.720
49,ocs_eps_pruned,0.833
49,ocs_eps_large_small,0.000
49,ocs_eps_preset_greedy,0.145
49,pure_ocs_3hop_preset,0.453
50,ocs_eps_global_ksp,0.000
50,pure_ocs_ksp,0.000
50,eps_ecmp,0.000
50,pure_ocs_ksp_greedy,0.132
50,ocs_eps_preset_dynamic_greedy,0.221
50,pure_ocs_pruned,0.440
50,ocs_eps_pruned,0.492
50,ocs_eps_large_small,0.000
50,ocs_eps_preset_greedy,0.155
50,pure_ocs_3hop_preset,0.777
51,ocs_eps_global_ksp,0.000
51,pure_ocs_ksp,0.000
51,eps_ecmp,0.000
51,pure_ocs_ksp_greedy,0.124
51,ocs_eps_preset_dynamic_greedy,0.221
51,pure_ocs_pruned,0.749
51,ocs_eps_pruned,0.838
51,ocs_eps_large_small,0.000
51,ocs_eps_preset_greedy,0.153
51,pure_ocs_3hop_preset,0.460
