seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,0.874
42,pure_ocs_ksp,1.389
42,eps_ecmp,0.606
42,pure_ocs_ksp_greedy,1.330
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,0.804
42,ocs_eps_pruned,0.895
42,ocs_eps_large_small,1.312
42,ocs_eps_preset_greedy,1.412
42,pure_ocs_3hop_preset,0.804
43,ocs_eps_global_ksp,0.674
43,pure_ocs_ksp,0.682
43,eps_ecmp,0.561
43,pure_ocs_ksp_greedy,0.667
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,1.006
43,ocs_eps_pruned,0.982
43,ocs_eps_large_small,1.054
43,ocs_eps_preset_greedy,0.768
43,pure_ocs_3hop_preset,1.006
44,ocs_eps_global_ksp,1.238
44,pure_ocs_ksp,1.868
44,eps_ecmp,0.937
44,pure_ocs_ksp_greedy,1.142
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,1.105
44,ocs_eps_pruned,0.941
44,ocs_eps_large_small,2.550
44,ocs_eps_preset_greedy,1.571
44,pure_ocs_3hop_preset,1.105
45,ocs_eps_global_ksp,1.293
45,pure_ocs_ksp,1.338
45,eps_ecmp,0.699
45,pure_ocs_ksp_greedy,1.732
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.243
45,ocs_eps_pruned,1.077
45,ocs_eps_large_small,1.929
45,ocs_eps_preset_greedy,1.778
45,pure_ocs_3hop_preset,1.243
46,ocs_eps_global_ksp,1.394
46,pure_ocs_ksp,1.398
46,eps_ecmp,0.677
46,pure_ocs_ksp_greedy,1.040
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,1.080
46,ocs_eps_pruned,1.026
46,ocs_eps_large_small,1.242
46,ocs_eps_preset_greedy,1.160
46,pure_ocs_3hop_preset,1.080
47,ocs_eps_global_ksp,1.625
47,pure_ocs_ksp,1.531
47,eps_ecmp,1.119
47,pure_ocs_ksp_greedy,1.332
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,1.292
47,ocs_eps_pruned,1.350
47,ocs_eps_large_small,2.573
47,ocs_eps_preset_greedy,1.433
47,pure_ocs_3hop_preset,1.292
48,ocs_eps_global_ksp,1.005
48,pure_ocs_ksp,1.465
48,eps_ecmp,0.627
48,pure_ocs_ksp_greedy,1.359
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,0.816
48,ocs_eps_pruned,0.769
48,ocs_eps_large_small,1.460
48,ocs_eps_preset_greedy,1.251
48,pure_ocs_3hop_preset,0.816
49,ocs_eps_global_ksp,1.030
49,pure_ocs_ksp,1.164
49,eps_ecmp,0.613
49,pure_ocs_ksp_greedy,0.896
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,0.860
49,ocs_eps_pruned,1.097
49,ocs_eps_large_small,1.707
49,ocs_eps_preset_greedy,1.395
49,pure_ocs_3hop_preset,0.860
50,ocs_eps_global_ksp,1.512
50,pure_ocs_ksp,1.688
50,eps_ecmp,0.932
50,pure_ocs_ksp_greedy,1.378
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,1.279
50,ocs_eps_pruned,1.022
50,ocs_eps_large_small,1.912
50,ocs_eps_preset_greedy,2.040
50,pure_ocs_3hop_preset,1.279
51,ocs_eps_global_ksp,1.013
51,pure_ocs_ksp,1.005
51,eps_ecmp,0.987
51,pure_ocs_ksp_greedy,1.043
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,1.385
51,ocs_eps_pruned,0.954
51,ocs_eps_large_small,1.716
51,ocs_eps_preset_greedy,0.956
51,pure_ocs_3hop_preset,1.385
