seed,scheduler,avg_solve_time_ms
42,ocs_eps_global_ksp,0.000
42,pure_ocs_ksp,0.000
42,eps_ecmp,0.000
42,pure_ocs_ksp_greedy,0.135
42,ocs_eps_preset_dynamic_greedy,0.211
42,pure_ocs_pruned,0.272
42,ocs_eps_pruned,0.250
42,ocs_eps_large_small,0.000
42,ocs_eps_preset_greedy,0.195
42,pure_ocs_3hop_preset,0.240
43,ocs_eps_global_ksp,0.000
43,pure_ocs_ksp,0.000
43,eps_ecmp,0.000
43,pure_ocs_ksp_greedy,0.127
43,ocs_eps_preset_dynamic_greedy,0.196
43,pure_ocs_pruned,0.262
43,ocs_eps_pruned,0.547
43,ocs_eps_large_small,0.000
43,ocs_eps_preset_greedy,0.129
43,pure_ocs_3hop_preset,0.244
44,ocs_eps_global_ksp,0.000
44,pure_ocs_ksp,0.000
44,eps_ecmp,0.000
44,pure_ocs_ksp_greedy,0.182
44,ocs_eps_preset_dynamic_greedy,0.215
44,pure_ocs_pruned,0.287
44,ocs_eps_pruned,0.218
44,ocs_eps_large_small,0.000
44,ocs_eps_preset_greedy,0.131
44,pure_ocs_3hop_preset,0.290
45,ocs_eps_global_ksp,0.000
45,pure_ocs_ksp,0.000
45,eps_ecmp,0.000
45,pure_ocs_ksp_greedy,0.104
45,ocs_eps_preset_dynamic_greedy,0.184
45,pure_ocs_pruned,0.265
45,ocs_eps_pruned,0.289
45,ocs_eps_large_small,0.000
45,ocs_eps_preset_greedy,0.129
45,pure_ocs_3hop_preset,0.211
46,ocs_eps_global_ksp,0.000
46,pure_ocs_ksp,0.000
46,eps_ecmp,0.000
46,pure_ocs_ksp_greedy,0.128
46,ocs_eps_preset_dynamic_greedy,0.384
46,pure_ocs_pruned,0.294
46,ocs_eps_pruned,0.305
46,ocs_eps_large_small,0.000
46,ocs_eps_preset_greedy,0.112
46,pure_ocs_3hop_preset,0.297
47,ocs_eps_global_ksp,0.000
47,pure_ocs_ksp,0.000
47,eps_ecmp,0.000
47,pure_ocs_ksp_greedy,0.148
47,ocs_eps_preset_dynamic_greedy,0.242
47,pure_ocs_pruned,0.405
47,ocs_eps_pruned,0.231
47,ocs_eps_large_small,0.000
47,ocs_eps_preset_greedy,0.129
47,pure_ocs_3hop_preset,0.175
48,ocs_eps_global_ksp,0.000
48,pure_ocs_ksp,0.000
48,eps_ecmp,0.000
48,pure_ocs_ksp_greedy,0.131
48,ocs_eps_preset_dynamic_greedy,0.170
48,pure_ocs_pruned,0.214
48,ocs_eps_pruned,0.311
48,ocs_eps_large_small,0.000
48,ocs_eps_preset_greedy,0.130
48,pure_ocs_3hop_preset,0.278
49,ocs_eps_global_ksp,0.000
49,pure_ocs_ksp,0.000
49,eps_ecmp,0.000
49,pure_ocs_ksp_greedy,0.133
49,ocs_eps_preset_dynamic_greedy,0.184
49,pure_ocs_pruned,0.222
49,ocs_eps_pruned,0.344
49,ocs_eps_large_small,0.000
49,ocs_eps_preset_greedy,0.155
49,pure_ocs_3hop_preset,0.178
50,ocs_eps_global_ksp,0.000
50,pure_ocs_ksp,0.000
50,eps_ecmp,0.000
50,pure_ocs_ksp_greedy,0.086
50,ocs_eps_preset_dynamic_greedy,0.133
50,pure_ocs_pruned,0.201
50,ocs_eps_pruned,0.325
50,ocs_eps_large_small,0.000
50,ocs_eps_preset_greedy,0.086
50,pure_ocs_3hop_preset,0.159
51,ocs_eps_global_ksp,0.000
51,pure_ocs_ksp,0.000
51,eps_ecmp,0.000
51,pure_ocs_ksp_greedy,0.090
51,ocs_eps_preset_dynamic_greedy,0.137
51,pure_ocs_pruned,0.170
51,ocs_eps_pruned,0.222
51,ocs_eps_large_small,0.000
51,ocs_eps_preset_greedy,0.088
51,pure_ocs_3hop_preset,0.144
