scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,1.381,20,20,20
pure_ocs_ksp,1.232,20,20,20
eps_ecmp,0.887,20,20,20
ocs_eps_large_small,1.080,20,20,20
pure_ocs_ksp_greedy,0.979,20,20,20
ocs_eps_preset_greedy,1.353,20,20,20
ocs_eps_preset_dynamic_greedy,1.000,20,20,20
pure_ocs_3hop_preset,1.063,20,20,20
pure_ocs_pruned,1.063,20,20,20
ocs_eps_pruned,0.935,20,20,20
