seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,1.323
42,pure_ocs_ksp,1.429
42,eps_ecmp,0.768
42,ocs_eps_large_small,1.695
42,pure_ocs_ksp_greedy,1.294
42,ocs_eps_preset_greedy,1.721
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_3hop_preset,1.191
42,pure_ocs_pruned,1.191
42,ocs_eps_pruned,0.883
43,ocs_eps_global_ksp,1.500
43,pure_ocs_ksp,1.841
43,eps_ecmp,0.773
43,ocs_eps_large_small,2.140
43,pure_ocs_ksp_greedy,1.625
43,ocs_eps_preset_greedy,1.867
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_3hop_preset,1.598
43,pure_ocs_pruned,1.598
43,ocs_eps_pruned,1.376
44,ocs_eps_global_ksp,1.307
44,pure_ocs_ksp,0.854
44,eps_ecmp,0.573
44,ocs_eps_large_small,1.220
44,pure_ocs_ksp_greedy,0.886
44,ocs_eps_preset_greedy,1.145
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_3hop_preset,0.869
44,pure_ocs_pruned,0.869
44,ocs_eps_pruned,0.813
45,ocs_eps_global_ksp,1.046
45,pure_ocs_ksp,1.188
45,eps_ecmp,0.617
45,ocs_eps_large_small,1.452
45,pure_ocs_ksp_greedy,1.144
45,ocs_eps_preset_greedy,1.336
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_3hop_preset,1.064
45,pure_ocs_pruned,1.064
45,ocs_eps_pruned,0.853
46,ocs_eps_global_ksp,1.261
46,pure_ocs_ksp,1.099
46,eps_ecmp,0.615
46,ocs_eps_large_small,1.439
46,pure_ocs_ksp_greedy,1.034
46,ocs_eps_preset_greedy,1.114
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_3hop_preset,1.155
46,pure_ocs_pruned,1.155
46,ocs_eps_pruned,1.040
47,ocs_eps_global_ksp,1.098
47,pure_ocs_ksp,1.321
47,eps_ecmp,0.919
47,ocs_eps_large_small,1.705
47,pure_ocs_ksp_greedy,1.229
47,ocs_eps_preset_greedy,1.283
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_3hop_preset,1.101
47,pure_ocs_pruned,1.101
47,ocs_eps_pruned,1.068
48,ocs_eps_global_ksp,0.931
48,pure_ocs_ksp,1.340
48,eps_ecmp,0.633
48,ocs_eps_large_small,1.442
48,pure_ocs_ksp_greedy,1.109
48,ocs_eps_preset_greedy,1.246
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_3hop_preset,1.085
48,pure_ocs_pruned,1.085
48,ocs_eps_pruned,1.184
49,ocs_eps_global_ksp,1.428
49,pure_ocs_ksp,1.339
49,eps_ecmp,0.731
49,ocs_eps_large_small,1.749
49,pure_ocs_ksp_greedy,1.351
49,ocs_eps_preset_greedy,1.443
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_3hop_preset,1.342
49,pure_ocs_pruned,1.342
49,ocs_eps_pruned,1.255
50,ocs_eps_global_ksp,1.103
50,pure_ocs_ksp,1.323
50,eps_ecmp,0.636
50,ocs_eps_large_small,1.798
50,pure_ocs_ksp_greedy,1.199
50,ocs_eps_preset_greedy,1.488
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_3hop_preset,1.196
50,pure_ocs_pruned,1.196
50,ocs_eps_pruned,0.941
51,ocs_eps_global_ksp,1.360
51,pure_ocs_ksp,1.387
51,eps_ecmp,0.938
51,ocs_eps_large_small,1.908
51,pure_ocs_ksp_greedy,1.227
51,ocs_eps_preset_greedy,1.518
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_3hop_preset,1.308
51,pure_ocs_pruned,1.308
51,ocs_eps_pruned,0.997
