scheduler,seed_count,mean_avg_relative_cct_vs_dynamic,std_avg_relative_cct_vs_dynamic
ocs_eps_global_ksp,10,1.236,0.174
pure_ocs_ksp,10,1.312,0.239
eps_ecmp,10,0.720,0.123
ocs_eps_large_small,10,1.655,0.256
pure_ocs_ksp_greedy,10,1.210,0.187
ocs_eps_preset_greedy,10,1.416,0.230
ocs_eps_preset_dynamic_greedy,10,1.000,0.000
pure_ocs_3hop_preset,10,1.191,0.185
pure_ocs_pruned,10,1.191,0.185
ocs_eps_pruned,10,1.041,0.174
