scheduler,seed_count,mean_avg_relative_cct_vs_dynamic,std_avg_relative_cct_vs_dynamic
ocs_eps_global_ksp,10,1.143,0.208
pure_ocs_ksp,10,1.224,0.186
eps_ecmp,10,0.643,0.091
pure_ocs_ksp_greedy,10,1.063,0.137
ocs_eps_preset_dynamic_greedy,10,1.000,0.000
pure_ocs_pruned,10,1.072,0.116
ocs_eps_pruned,10,0.956,0.164
ocs_eps_large_small,10,1.734,0.228
ocs_eps_preset_greedy,10,1.334,0.246
pure_ocs_3hop_preset,10,1.072,0.116
