seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,0.990
42,pure_ocs_ksp,1.104
42,eps_ecmp,0.569
42,pure_ocs_ksp_greedy,0.839
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,1.052
42,ocs_eps_pruned,0.848
42,ocs_eps_large_small,1.572
42,ocs_eps_preset_greedy,1.058
42,pure_ocs_3hop_preset,1.052
43,ocs_eps_global_ksp,0.967
43,pure_ocs_ksp,1.102
43,eps_ecmp,0.670
43,pure_ocs_ksp_greedy,1.231
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,1.295
43,ocs_eps_pruned,1.177
43,ocs_eps_large_small,1.907
43,ocs_eps_preset_greedy,1.539
43,pure_ocs_3hop_preset,1.295
44,ocs_eps_global_ksp,1.648
44,pure_ocs_ksp,1.214
44,eps_ecmp,0.526
44,pure_ocs_ksp_greedy,1.017
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,1.048
44,ocs_eps_pruned,1.195
44,ocs_eps_large_small,1.752
44,ocs_eps_preset_greedy,1.800
44,pure_ocs_3hop_preset,1.048
45,ocs_eps_global_ksp,1.197
45,pure_ocs_ksp,1.209
45,eps_ecmp,0.638
45,pure_ocs_ksp_greedy,1.022
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.071
45,ocs_eps_pruned,1.017
45,ocs_eps_large_small,1.968
45,ocs_eps_preset_greedy,1.340
45,pure_ocs_3hop_preset,1.071
46,ocs_eps_global_ksp,0.867
46,pure_ocs_ksp,1.103
46,eps_ecmp,0.643
46,pure_ocs_ksp_greedy,0.925
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,0.909
46,ocs_eps_pruned,0.767
46,ocs_eps_large_small,1.173
46,ocs_eps_preset_greedy,0.997
46,pure_ocs_3hop_preset,0.909
47,ocs_eps_global_ksp,1.074
47,pure_ocs_ksp,1.704
47,eps_ecmp,0.595
47,pure_ocs_ksp_greedy,1.187
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,1.157
47,ocs_eps_pruned,0.854
47,ocs_eps_large_small,1.658
47,ocs_eps_preset_greedy,1.207
47,pure_ocs_3hop_preset,1.157
48,ocs_eps_global_ksp,1.227
48,pure_ocs_ksp,1.264
48,eps_ecmp,0.700
48,pure_ocs_ksp_greedy,1.243
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,0.865
48,ocs_eps_pruned,0.729
48,ocs_eps_large_small,1.751
48,ocs_eps_preset_greedy,1.374
48,pure_ocs_3hop_preset,0.865
49,ocs_eps_global_ksp,1.193
49,pure_ocs_ksp,1.335
49,eps_ecmp,0.814
49,pure_ocs_ksp_greedy,1.197
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,1.065
49,ocs_eps_pruned,1.101
49,ocs_eps_large_small,1.696
49,ocs_eps_preset_greedy,1.339
49,pure_ocs_3hop_preset,1.065
50,ocs_eps_global_ksp,1.250
50,pure_ocs_ksp,1.228
50,eps_ecmp,0.755
50,pure_ocs_ksp_greedy,1.052
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,1.155
50,ocs_eps_pruned,1.054
50,ocs_eps_large_small,1.996
50,ocs_eps_preset_greedy,1.608
50,pure_ocs_3hop_preset,1.155
51,ocs_eps_global_ksp,1.015
51,pure_ocs_ksp,0.981
51,eps_ecmp,0.518
51,pure_ocs_ksp_greedy,0.920
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,1.106
51,ocs_eps_pruned,0.814
51,ocs_eps_large_small,1.868
51,ocs_eps_preset_greedy,1.080
51,pure_ocs_3hop_preset,1.106
